a2,f2,megno2,final_e2,final_theta2
9.879999999999999893e-01,9.723977261111265147e-01,1.000000000000000000e+01,2.071652376042408150e+00,3.892335276779943065e+00
9.879999999999999893e-01,9.937691047069754369e-01,1.000000000000000000e+01,1.011458030541786624e+00,6.897509181238031317e+01
9.879999999999999893e-01,1.015140483302824359e+00,1.000000000000000000e+01,5.153022722877218520e+00,2.175627497528493564e+02
9.879999999999999893e-01,1.036511861898673281e+00,1.000000000000000000e+01,3.043375497995274515e+00,7.234745058686418417e+01
9.879999999999999893e-01,1.057883240494522203e+00,1.000000000000000000e+01,5.503149092551815613e+00,1.754048032600568661e+02
9.879999999999999893e-01,1.079254619090371126e+00,1.000000000000000000e+01,1.091433410057764286e+00,4.666827341058443324e+01
9.879999999999999893e-01,1.100625997686220048e+00,1.000000000000000000e+01,3.029404599638606328e+02,4.033320274383777360e+01
9.879999999999999893e-01,1.121997376282068970e+00,1.000000000000000000e+01,9.827926961840580233e+00,2.605582817685764212e+02
9.879999999999999893e-01,1.143368754877918114e+00,1.000000000000000000e+01,1.177077164708155710e+00,1.662894301807607746e+02
9.879999999999999893e-01,1.164740133473766814e+00,1.000000000000000000e+01,1.347701660151585656e+00,2.175184794695531991e+02
9.879999999999999893e-01,1.186111512069615959e+00,5.483597553976532879e+01,8.278061194559560576e-01,6.122838555841330077e+01
9.879999999999999893e-01,1.207482890665464659e+00,1.000000000000000000e+01,2.671539735470796817e+00,2.082241101807387622e+02
9.879999999999999893e-01,1.228854269261313803e+00,1.000000000000000000e+01,1.249541452230082283e+00,1.464908168676469700e+02
9.879999999999999893e-01,1.250225647857162503e+00,1.000000000000000000e+01,1.535085200083906010e+01,1.527058313377331444e+02
9.879999999999999893e-01,1.271597026453011647e+00,1.000000000000000000e+01,6.031228294114349353e+00,4.323051524829957515e+01
9.879999999999999893e-01,1.292968405048860348e+00,1.000000000000000000e+01,5.095329706492340627e+00,2.238799337197538648e+02
9.879999999999999893e-01,1.314339783644709492e+00,1.000000000000000000e+01,1.495779501828700564e+00,2.524095383816662519e+01
9.879999999999999893e-01,1.335711162240558414e+00,1.000000000000000000e+01,9.198122403490576193e-01,1.441700168048578519e+02
9.879999999999999893e-01,1.357082540836407336e+00,1.000000000000000000e+01,1.012315490421801689e+00,3.356522124493233861e+01
9.879999999999999893e-01,1.378453919432256258e+00,1.000000000000000000e+01,1.155414829525682086e+00,1.956345227243388365e+02
9.879999999999999893e-01,1.399825298028105180e+00,1.000000000000000000e+01,1.586306594529957925e+00,6.469968900406867895e+00
9.879999999999999893e-01,1.421196676623954103e+00,1.000000000000000000e+01,9.647065598318227408e-01,1.474455389775663434e+02
9.879999999999999893e-01,1.442568055219803025e+00,1.000000000000000000e+01,1.312472173112011253e+00,9.961891845962135505e+01
9.879999999999999893e-01,1.463939433815652169e+00,1.000000000000000000e+01,2.606987481855286948e+00,2.186127832745589572e+01
9.879999999999999893e-01,1.485310812411500869e+00,1.000000000000000000e+01,9.800011490848529183e-01,8.249502382430272007e+01
9.879999999999999893e-01,1.506682191007350013e+00,1.000000000000000000e+01,9.977077385280797017e-01,2.988357147376277556e+00
9.879999999999999893e-01,1.528053569603198714e+00,1.000000000000000000e+01,1.073537437856144638e+00,4.280677936583586529e+01
9.879999999999999893e-01,1.549424948199047858e+00,1.000000000000000000e+01,1.190778960141167131e+00,2.386043658520583222e+02
9.879999999999999893e-01,1.570796326794896558e+00,6.320219384569961818e+01,7.563082388344692930e-01,3.371582855157813530e+00
9.901224489795917849e-01,5.235987755982988157e-01,1.000000000000000000e+01,4.739262230392960795e+00,2.165866079547589038e+02
9.901224489795917849e-01,5.449701541941477378e-01,1.000000000000000000e+01,8.935387944212728195e-01,3.056165025153396186e+02
9.901224489795917849e-01,5.663415327899966600e-01,3.908629651519532189e+01,6.214863639281886787e-01,1.886382010297804186e+02
9.901224489795917849e-01,5.877129113858455822e-01,1.000000000000000000e+01,1.027835247319436096e+00,6.410570465933953699e+01
9.901224489795917849e-01,6.090842899816946154e-01,1.000000000000000000e+01,1.780738379652402337e+00,1.909920797028217976e+02
9.901224489795917849e-01,6.304556685775435376e-01,1.000000000000000000e+01,9.477163186606903933e-01,4.992844607945515101e+00
9.901224489795917849e-01,6.518270471733924598e-01,1.000000000000000000e+01,9.277228866896701787e-01,2.715770894651723211e+01
9.901224489795917849e-01,6.731984257692413820e-01,1.000000000000000000e+01,9.666185678231885570e-01,1.017269500720928335e+02
9.901224489795917849e-01,6.945698043650903042e-01,1.000000000000000000e+01,1.198819314436787131e+00,4.967177312794905930e+01
9.901224489795917849e-01,7.159411829609392264e-01,1.000000000000000000e+01,9.584345950861511421e-01,1.878405336977778290e+02
9.901224489795917849e-01,7.373125615567881486e-01,1.000000000000000000e+01,1.842990674989959166e+00,7.036143172222212172e+01
9.901224489795917849e-01,7.586839401526370708e-01,1.000000000000000000e+01,1.385675424984281534e+00,1.298524631673236058e+02
9.901224489795917849e-01,7.800553187484859929e-01,1.000000000000000000e+01,1.027102405419873188e+00,5.965813126038546699e+01
9.901224489795917849e-01,8.014266973443349151e-01,-9.369821289379896712e+01,6.071203222553495094e-01,1.821438489391742976e+01
9.901224489795917849e-01,8.227980759401839483e-01,1.000000000000000000e+01,1.141675791811334939e+00,1.752255768297778218e+02
9.901224489795917849e-01,8.441694545360328705e-01,1.000000000000000000e+01,5.577827419265404707e+00,2.022216695049120005e+02
9.901224489795917849e-01,8.655408331318817927e-01,1.000000000000000000e+01,8.063506088682171224e+00,6.509612303708433956e+01
9.901224489795917849e-01,8.869122117277307149e-01,1.000000000000000000e+01,1.627865356452182652e+02,1.978439913644535295e+02
9.901224489795917849e-01,9.082835903235796371e-01,1.000000000000000000e+01,8.070578129474348827e+00,5.035989354208842528e+00
9.901224489795917849e-01,9.296549689194286703e-01,1.000000000000000000e+01,1.705003086524559341e+00,6.671061667800751138e+01
9.901224489795917849e-01,9.510263475152775925e-01,-7.335207604393345093e+01,9.933901305712108387e-01,6.131450220796045869e+01
9.901224489795917849e-01,9.723977261111265147e-01,1.000000000000000000e+01,1.245305128810589856e+01,1.010790072820544339e+02
9.901224489795917849e-01,9.937691047069754369e-01,1.476075668542406447e+02,6.344830323710272113e-01,1.103526046855327536e+02
9.901224489795917849e-01,1.015140483302824359e+00,1.000000000000000000e+01,1.006120293493972806e+00,1.162094961116808207e+02
9.901224489795917849e-01,1.036511861898673281e+00,1.000000000000000000e+01,3.949866314761009800e+00,1.325034884492234255e+02
9.901224489795917849e-01,1.057883240494522203e+00,1.000000000000000000e+01,1.340227139361274133e+00,1.756421004280717852e+02
9.901224489795917849e-01,1.079254619090371126e+00,1.000000000000000000e+01,1.028032401574775268e+00,1.400366384502994208e+02
9.901224489795917849e-01,1.100625997686220048e+00,1.000000000000000000e+01,9.435760296568422856e-01,1.658808566006713647e+02
9.901224489795917849e-01,1.121997376282068970e+00,1.564600363988011793e+02,8.770585759309356133e-01,5.005450262342691303e+01
9.901224489795917849e-01,1.143368754877918114e+00,7.609725378413475028e+01,9.863649274118594379e-01,1.826953562220732863e+02
9.901224489795917849e-01,1.164740133473766814e+00,1.000000000000000000e+01,9.258536796211602748e-01,5.329239220416310019e+01
9.901224489795917849e-01,1.186111512069615959e+00,1.000000000000000000e+01,1.394538318118793363e+00,1.843198425779087017e+02
9.901224489795917849e-01,1.207482890665464659e+00,1.000000000000000000e+01,1.044848660636670257e+00,1.522859077041071316e+02
9.901224489795917849e-01,1.228854269261313803e+00,1.000000000000000000e+01,1.091398313061040737e+00,2.182503646003841169e+01
9.901224489795917849e-01,1.250225647857162503e+00,1.000000000000000000e+01,1.247568608310581917e+00,6.192653190991762813e+01
9.901224489795917849e-01,1.271597026453011647e+00,1.000000000000000000e+01,1.825658865844805234e+01,1.690287898458575171e+02
9.901224489795917849e-01,1.292968405048860348e+00,1.000000000000000000e+01,2.374961342393131503e+00,3.284313926789238280e+01
9.901224489795917849e-01,1.314339783644709492e+00,2.999296497096311214e+02,9.884045561610623754e-01,2.916034387532280903e+02
9.901224489795917849e-01,1.335711162240558414e+00,1.000000000000000000e+01,2.149977630717705868e+00,2.262660290047356781e+01
9.901224489795917849e-01,1.357082540836407336e+00,1.197673094878242068e+02,8.223824137999035111e-01,8.805733789649998755e+01
9.901224489795917849e-01,1.378453919432256258e+00,1.000000000000000000e+01,2.880971337953745248e+01,1.609518997918065963e+02
9.901224489795917849e-01,1.399825298028105180e+00,1.000000000000000000e+01,1.693362212802199451e+01,8.068745436319484554e+01
9.901224489795917849e-01,1.421196676623954103e+00,1.000000000000000000e+01,3.377857577267963762e+01,6.838473519923833521e+01
9.901224489795917849e-01,1.442568055219803025e+00,1.000000000000000000e+01,1.093994482489464293e+00,1.850006676781524391e+02
9.901224489795917849e-01,1.463939433815652169e+00,1.000000000000000000e+01,1.049850062485033542e+00,1.391856731822128097e+02
9.901224489795917849e-01,1.485310812411500869e+00,1.000000000000000000e+01,3.547075929204131839e+00,1.306317365725414845e+02
9.901224489795917849e-01,1.506682191007350013e+00,1.000000000000000000e+01,1.002894550948040031e+00,1.738477240653054707e+02
9.901224489795917849e-01,1.528053569603198714e+00,1.000000000000000000e+01,5.612824586310880548e+00,1.207436887090960198e+02
9.901224489795917849e-01,1.549424948199047858e+00,1.000000000000000000e+01,9.701988150944010902e-01,2.913423882080847704e+01
9.901224489795917849e-01,1.570796326794896558e+00,1.000000000000000000e+01,1.394463122793721199e+00,3.078242296351712071e+02
9.922448979591836915e-01,5.235987755982988157e-01,1.000000000000000000e+01,1.003123949360258615e+00,1.292896929345801311e+02
9.922448979591836915e-01,5.449701541941477378e-01,1.000000000000000000e+01,1.518590525508832112e+00,8.531726735259027805e+01
9.922448979591836915e-01,5.663415327899966600e-01,1.000000000000000000e+01,1.426454962548132643e+00,1.515667390220610855e+02
9.922448979591836915e-01,5.877129113858455822e-01,1.000000000000000000e+01,1.051503323271087975e+00,1.618755780371979540e+02
9.922448979591836915e-01,6.090842899816946154e-01,1.000000000000000000e+01,1.186089402128333914e+00,1.955240417268752395e+01
9.922448979591836915e-01,6.304556685775435376e-01,1.000000000000000000e+01,1.113330448026641939e+00,4.659881676917979831e+01
9.922448979591836915e-01,6.518270471733924598e-01,1.000000000000000000e+01,1.311025086208298607e+00,2.031929795152734073e+02
9.922448979591836915e-01,6.731984257692413820e-01,1.000000000000000000e+01,1.814332063586117760e+00,1.053255913797610361e+02
9.922448979591836915e-01,6.945698043650903042e-01,1.000000000000000000e+01,9.930038889887696785e-01,6.934771983733911327e+01
9.922448979591836915e-01,7.159411829609392264e-01,1.000000000000000000e+01,1.128722835960789928e+00,4.816558562914362085e+01
9.922448979591836915e-01,7.373125615567881486e-01,1.000000000000000000e+01,5.073194111437609344e+00,1.433608996645895388e+02
9.922448979591836915e-01,7.586839401526370708e-01,1.000000000000000000e+01,1.486484005563083022e+00,3.817697659472639060e+00
9.922448979591836915e-01,7.800553187484859929e-01,1.000000000000000000e+01,1.819634403715231219e+00,1.346886003068166531e+02
9.922448979591836915e-01,8.014266973443349151e-01,1.000000000000000000e+01,1.057353845178811369e+00,3.737545410251645706e+01
9.922448979591836915e-01,8.227980759401839483e-01,1.000000000000000000e+01,2.951014310282161546e+02,1.761901658815162648e+02
9.922448979591836915e-01,8.441694545360328705e-01,1.000000000000000000e+01,2.952056676389729795e+00,8.192202855317700028e+01
9.922448979591836915e-01,8.655408331318817927e-01,1.000000000000000000e+01,1.343923319429338958e+00,1.251686080805638284e+02
9.922448979591836915e-01,8.869122117277307149e-01,1.000000000000000000e+01,9.861675531077404022e-01,2.295652084497042722e+02
9.922448979591836915e-01,9.082835903235796371e-01,1.000000000000000000e+01,9.760869070263722413e-01,1.084469179564626273e+02
9.922448979591836915e-01,9.296549689194286703e-01,1.000000000000000000e+01,9.628322605519056276e-01,3.236925157224897021e+01
9.922448979591836915e-01,9.510263475152775925e-01,1.000000000000000000e+01,8.063386651730390042e+00,3.105975155388056805e+02
9.922448979591836915e-01,9.723977261111265147e-01,1.000000000000000000e+01,1.474164887944930724e+00,5.124040093557585607e+01
9.922448979591836915e-01,9.937691047069754369e-01,1.000000000000000000e+01,1.002286191375867164e+00,3.702896518180166519e-01
9.922448979591836915e-01,1.015140483302824359e+00,1.000000000000000000e+01,1.188184485494372611e+00,3.429131677494216546e-01
9.922448979591836915e-01,1.036511861898673281e+00,1.000000000000000000e+01,2.699974766465698117e+00,2.160169859950608640e+01
9.922448979591836915e-01,1.057883240494522203e+00,1.000000000000000000e+01,7.553100395095562192e+00,9.869780249355732948e+00
9.922448979591836915e-01,1.079254619090371126e+00,1.000000000000000000e+01,1.177507868382836165e+00,1.114541167122316665e+02
9.922448979591836915e-01,1.100625997686220048e+00,-7.042161155614094525e+01,5.424711826021886285e-01,5.988218679834439939e+01
9.922448979591836915e-01,1.121997376282068970e+00,1.000000000000000000e+01,1.224456307625121365e+00,1.059612276172823755e+02
9.922448979591836915e-01,1.143368754877918114e+00,1.000000000000000000e+01,9.422669187008887448e-01,8.218980592061358337e+00
9.922448979591836915e-01,1.164740133473766814e+00,1.000000000000000000e+01,2.673982054159318000e+00,1.124511495194389425e+02
9.922448979591836915e-01,1.186111512069615959e+00,6.524302022251528399e+01,8.352289847576923609e-01,5.926764638755336989e+01
9.922448979591836915e-01,1.207482890665464659e+00,7.654241576941659275e+01,7.475389611588137972e-01,5.763978571932896955e+01
9.922448979591836915e-01,1.228854269261313803e+00,1.000000000000000000e+01,2.766788213059657053e+00,2.098050792237908411e+02
9.922448979591836915e-01,1.250225647857162503e+00,1.000000000000000000e+01,2.301288471390311674e+00,2.020408174667377921e+01
9.922448979591836915e-01,1.271597026453011647e+00,1.000000000000000000e+01,9.710510098984030947e-01,1.864340413869206543e+02
9.922448979591836915e-01,1.292968405048860348e+00,7.732221880922404011e+01,5.320571881057765129e-01,7.666562847328630426e+01
9.922448979591836915e-01,1.314339783644709492e+00,1.000000000000000000e+01,2.562808644186291929e+01,1.733676224951829568e+02
9.922448979591836915e-01,1.335711162240558414e+00,1.000000000000000000e+01,9.149361358579520820e-01,1.802595046900921716e+02
9.922448979591836915e-01,1.357082540836407336e+00,1.000000000000000000e+01,3.343836452979721319e+00,1.832891509241859751e+02
9.922448979591836915e-01,1.378453919432256258e+00,-1.688640824597782171e+02,7.507029488819180196e-01,5.632884258171883118e+01
9.922448979591836915e-01,1.399825298028105180e+00,4.932891404650147393e+01,5.012273728140388407e-01,1.534144156051766572e+02
9.922448979591836915e-01,1.421196676623954103e+00,1.000000000000000000e+01,1.279039259651338245e+00,5.551193479838601341e+00
9.922448979591836915e-01,1.442568055219803025e+00,1.000000000000000000e+01,1.159458665025261626e+00,7.846895779481621425e+00
9.922448979591836915e-01,1.463939433815652169e+00,1.000000000000000000e+01,1.512255642899411834e+00,6.856817871751861304e+00
9.922448979591836915e-01,1.485310812411500869e+00,-1.389528318645095339e+02,9.858938863851484102e-01,1.523520614235231392e+02
9.922448979591836915e-01,1.506682191007350013e+00,1.000000000000000000e+01,1.571379260605383088e+01,1.840895088966348681e+02
9.922448979591836915e-01,1.528053569603198714e+00,1.000000000000000000e+01,1.603887613447929628e+00,2.106223944885207118e+02
9.922448979591836915e-01,1.549424948199047858e+00,1.000000000000000000e+01,3.177955781308591465e+00,9.850861984401146287e+01
9.922448979591836915e-01,1.570796326794896558e+00,1.000000000000000000e+01,9.322244149070444408e-01,9.471686457450957164e+01
9.943673469387754871e-01,5.235987755982988157e-01,1.000000000000000000e+01,1.640739619105062053e+00,2.130426277090035470e+01
9.943673469387754871e-01,5.449701541941477378e-01,1.000000000000000000e+01,1.188389547663936119e+00,2.993957127730430443e+02
9.943673469387754871e-01,5.663415327899966600e-01,9.703182818982809010e+01,1.639234714028407203e-01,3.244125829260172367e+01
9.943673469387754871e-01,5.877129113858455822e-01,1.000000000000000000e+01,1.099423090815672799e+00,1.088583267286266931e+01
9.943673469387754871e-01,6.090842899816946154e-01,1.000000000000000000e+01,1.291438877507202108e+02,9.765791475505750441e+01
9.943673469387754871e-01,6.304556685775435376e-01,1.000000000000000000e+01,2.418579237120144221e+00,2.149634825463265599e+02
9.943673469387754871e-01,6.518270471733924598e-01,1.000000000000000000e+01,3.513896370041575956e+00,1.985503153493629327e+02
9.943673469387754871e-01,6.731984257692413820e-01,1.000000000000000000e+01,1.044615589372426268e+00,1.630078259581929387e+02
9.943673469387754871e-01,6.945698043650903042e-01,1.000000000000000000e+01,3.279084645904740913e+00,8.586618218670956537e+00
9.943673469387754871e-01,7.159411829609392264e-01,6.937312942859531404e+02,9.565198191596023802e-01,3.913739688839659436e+01
9.943673469387754871e-01,7.373125615567881486e-01,1.000000000000000000e+01,2.118086569473501601e+00,2.061472185860867512e+02
9.943673469387754871e-01,7.586839401526370708e-01,1.000000000000000000e+01,1.003151019760624596e+00,4.110679609274954238e-01
9.943673469387754871e-01,7.800553187484859929e-01,1.000000000000000000e+01,1.302787510024480566e+00,1.165604307606218129e+02
9.943673469387754871e-01,8.014266973443349151e-01,1.000000000000000000e+01,1.374722747983510018e+00,4.845084063372160443e+01
9.943673469387754871e-01,8.227980759401839483e-01,1.000000000000000000e+01,1.376036681757280355e+01,1.837839372508969973e+02
9.943673469387754871e-01,8.441694545360328705e-01,1.000000000000000000e+01,9.063630916710538887e-01,2.223067041160767303e+02
9.943673469387754871e-01,8.655408331318817927e-01,1.000000000000000000e+01,1.032565535047726302e+00,7.467202750873667583e+01
9.943673469387754871e-01,8.869122117277307149e-01,1.000000000000000000e+01,9.980266678488299847e-01,4.741171472712758117e+01
9.943673469387754871e-01,9.082835903235796371e-01,1.000000000000000000e+01,2.157191007148397066e+00,4.307777704747825709e+01
9.943673469387754871e-01,9.296549689194286703e-01,1.000000000000000000e+01,1.005822223199908549e+00,4.137078594266571940e+01
9.943673469387754871e-01,9.510263475152775925e-01,2.548091412239690271e+03,5.629590629088532250e-01,7.416680630656566109e+01
9.943673469387754871e-01,9.723977261111265147e-01,1.000000000000000000e+01,1.548103036306612346e+01,2.157220978506256017e+02
9.943673469387754871e-01,9.937691047069754369e-01,1.000000000000000000e+01,2.218522565055467410e+00,4.443914886480640547e+01
9.943673469387754871e-01,1.015140483302824359e+00,1.000000000000000000e+01,1.271826370788817995e+00,1.454580829100518713e+02
9.943673469387754871e-01,1.036511861898673281e+00,1.000000000000000000e+01,1.118205645442316820e+00,2.278722198612860836e+02
9.943673469387754871e-01,1.057883240494522203e+00,5.465551385502688930e+01,8.091122144576412545e-01,1.299414969116405416e+02
9.943673469387754871e-01,1.079254619090371126e+00,1.000000000000000000e+01,1.656510255182666924e+00,2.541917149444684298e+01
9.943673469387754871e-01,1.100625997686220048e+00,1.000000000000000000e+01,6.222153325576927685e+00,3.582791754557987218e+01
9.943673469387754871e-01,1.121997376282068970e+00,1.000000000000000000e+01,4.999294378793758042e+00,1.831037782917050833e+02
9.943673469387754871e-01,1.143368754877918114e+00,1.000000000000000000e+01,3.789147963510168360e+00,2.841240037979208637e+02
9.943673469387754871e-01,1.164740133473766814e+00,1.000000000000000000e+01,9.999165667256305623e-01,1.702232500804820461e+02
9.943673469387754871e-01,1.186111512069615959e+00,1.000000000000000000e+01,1.352437561574243219e+00,1.250385822847602952e+02
9.943673469387754871e-01,1.207482890665464659e+00,-4.217087197036432258e+02,9.723426156581032043e-01,8.563177836827849276e+00
9.943673469387754871e-01,1.228854269261313803e+00,1.000000000000000000e+01,1.465751485112212427e+00,4.713652314746983762e+01
9.943673469387754871e-01,1.250225647857162503e+00,1.000000000000000000e+01,9.868842717736340253e-01,2.618572333706089239e+01
9.943673469387754871e-01,1.271597026453011647e+00,1.000000000000000000e+01,2.035032120996196348e+00,1.217645513318853467e+01
9.943673469387754871e-01,1.292968405048860348e+00,1.000000000000000000e+01,1.041470433108075300e+00,1.262117305122538085e+02
9.943673469387754871e-01,1.314339783644709492e+00,1.000000000000000000e+01,6.446493483999081064e+00,7.444046026162442153e+00
9.943673469387754871e-01,1.335711162240558414e+00,1.000000000000000000e+01,1.385750038291840847e+00,7.007215177861087341e+01
9.943673469387754871e-01,1.357082540836407336e+00,1.000000000000000000e+01,4.021581967754210751e+01,1.871822841937953399e+02
9.943673469387754871e-01,1.378453919432256258e+00,1.000000000000000000e+01,1.146805346713558160e+00,2.623455183540540929e+02
9.943673469387754871e-01,1.399825298028105180e+00,1.000000000000000000e+01,8.174171571149455584e-01,1.549470937284695822e+02
9.943673469387754871e-01,1.421196676623954103e+00,1.000000000000000000e+01,1.596142876433190239e+01,2.178643528699931551e+02
9.943673469387754871e-01,1.442568055219803025e+00,1.000000000000000000e+01,1.166528995855130590e+00,1.054044075854578892e+02
9.943673469387754871e-01,1.463939433815652169e+00,1.000000000000000000e+01,3.358069643711931729e+00,1.090030299197424597e+02
9.943673469387754871e-01,1.485310812411500869e+00,1.000000000000000000e+01,9.967861646274989162e-01,6.289955273577737671e+01
9.943673469387754871e-01,1.506682191007350013e+00,1.000000000000000000e+01,2.263202301159342511e+00,3.752079647264462636e+01
9.943673469387754871e-01,1.528053569603198714e+00,1.000000000000000000e+01,1.063895121120688625e+00,1.051141309113660895e+02
9.943673469387754871e-01,1.549424948199047858e+00,1.000000000000000000e+01,1.050885435703634352e+00,1.735148855706937070e+02
9.943673469387754871e-01,1.570796326794896558e+00,1.000000000000000000e+01,8.756385759776522670e-01,1.782270550430277183e+02
9.964897959183673937e-01,5.235987755982988157e-01,1.000000000000000000e+01,9.791852068118975794e-01,4.778168748844618818e+01
9.964897959183673937e-01,5.449701541941477378e-01,1.000000000000000000e+01,9.353494976134036909e-01,1.212112780484137033e+02
9.964897959183673937e-01,5.663415327899966600e-01,1.000000000000000000e+01,8.933694758736494990e+00,2.940871455810495263e+02
9.964897959183673937e-01,5.877129113858455822e-01,1.000000000000000000e+01,2.357138233840869734e+00,3.232987603333999260e+01
9.964897959183673937e-01,6.090842899816946154e-01,1.000000000000000000e+01,2.599274487066763673e+00,5.723897299391805404e+01
9.964897959183673937e-01,6.304556685775435376e-01,1.101493799326753589e+02,8.035467052054652282e-01,1.544515368655927148e+02
9.964897959183673937e-01,6.518270471733924598e-01,1.000000000000000000e+01,1.214118401574312500e+00,1.367503402845163407e+02
9.964897959183673937e-01,6.731984257692413820e-01,1.000000000000000000e+01,4.432534715075846954e+00,1.565392999019888975e+02
9.964897959183673937e-01,6.945698043650903042e-01,1.000000000000000000e+01,1.233610442903137816e+01,1.271800043232824891e+02
9.964897959183673937e-01,7.159411829609392264e-01,1.000000000000000000e+01,9.110419149102239045e-01,1.109919634213766670e+02
9.964897959183673937e-01,7.373125615567881486e-01,1.000000000000000000e+01,1.321852203901741296e+00,5.702862054035049511e+01
9.964897959183673937e-01,7.586839401526370708e-01,1.000000000000000000e+01,3.074184316784155158e+00,3.172524496095934978e+02
9.964897959183673937e-01,7.800553187484859929e-01,1.077584444139195199e+02,8.058065370213634004e-01,2.239839299880837871e+02
9.964897959183673937e-01,8.014266973443349151e-01,1.000000000000000000e+01,3.008503751961949302e+00,1.666427397351355353e+02
9.964897959183673937e-01,8.227980759401839483e-01,8.832204154784653838e+01,6.591920794043160114e-01,2.780834873899972592e+01
9.964897959183673937e-01,8.441694545360328705e-01,1.000000000000000000e+01,7.400424032616913905e+01,1.408383980891735519e+02
9.964897959183673937e-01,8.655408331318817927e-01,1.000000000000000000e+01,1.097592838521854075e+00,2.325357840664280218e+01
9.964897959183673937e-01,8.869122117277307149e-01,1.000000000000000000e+01,4.289105242452210476e+00,1.926456874712646083e+02
9.964897959183673937e-01,9.082835903235796371e-01,6.177733686388612000e+01,6.641815131977845121e-01,1.270025285170453770e+02
9.964897959183673937e-01,9.296549689194286703e-01,1.000000000000000000e+01,2.072410716423017440e+00,6.200619381741120151e+01
9.964897959183673937e-01,9.510263475152775925e-01,1.000000000000000000e+01,9.811001891875517078e-01,8.748000060113695042e+01
9.964897959183673937e-01,9.723977261111265147e-01,1.578337114786147310e+02,9.969757921780463272e-01,1.017033570192436827e+02
9.964897959183673937e-01,9.937691047069754369e-01,1.000000000000000000e+01,1.193511097986192038e+00,2.749938578049555460e+01
9.964897959183673937e-01,1.015140483302824359e+00,9.318623740407163325e+01,4.330140603759141116e-01,5.803178358729008579e+01
9.964897959183673937e-01,1.036511861898673281e+00,1.000000000000000000e+01,1.307465122663531432e+00,2.880938564251182470e+02
9.964897959183673937e-01,1.057883240494522203e+00,1.000000000000000000e+01,9.012015906131018994e-01,2.423228261032412831e+02
9.964897959183673937e-01,1.079254619090371126e+00,1.000000000000000000e+01,2.194881091311431831e+00,3.293606417914354267e+01
9.964897959183673937e-01,1.100625997686220048e+00,1.647280557310502047e+01,2.059990318273879351e-01,9.522829456151110605e+01
9.964897959183673937e-01,1.121997376282068970e+00,1.000000000000000000e+01,2.235848013316279470e+00,2.327910438404018691e+02
9.964897959183673937e-01,1.143368754877918114e+00,1.000000000000000000e+01,9.796355975827374385e-01,2.146316031730339802e+01
9.964897959183673937e-01,1.164740133473766814e+00,1.000000000000000000e+01,9.354065157180581069e-01,1.860435161907842598e+02
9.964897959183673937e-01,1.186111512069615959e+00,1.000000000000000000e+01,2.807372278347993522e+00,8.605218560827105989e+01
