a1,f1,megno1,final_e1,final_theta1,a2,f2,megno2,final_e2,final_theta2,stable1,stable2
1.0049795918367348,1.3570825408364071,10.0,1.0967469212722847,158.7963381781833,1.0049795918367348,1.3570825408364071,10.0,10.399500027851348,68.81707992485693,0,0
1.0049795918367348,1.3784539194322563,10.0,2.9285275998190143,236.37605693413784,1.0049795918367348,1.3784539194322563,10.0,1.2171204246060354,118.66360640278988,0,0
1.0049795918367348,1.3998252980281052,10.0,1.0108675474193949,85.72455078228738,1.0049795918367348,1.3998252980281052,10.0,1.2086048305809596,72.82603468892736,0,0
1.0049795918367348,1.421196676623954,10.0,1.0104572372750755,185.2847641152487,1.0049795918367348,1.421196676623954,10.0,6.116675395896505,8.871494672829307,0,0
1.0049795918367348,1.442568055219803,10.0,1.3168732821173754,23.39734916749488,1.0049795918367348,1.442568055219803,10.0,2.184660803146979,19.62550677334133,0,0
1.0049795918367348,1.463939433815652,10.0,0.9499190068726077,26.018626489557768,1.0049795918367348,1.463939433815652,10.0,0.9625773817669414,64.37309462266441,0,0
1.0049795918367348,1.4853108124115009,10.0,1.0864331512287928,41.3422501783126,1.0049795918367348,1.4853108124115009,10.0,505.7327138527337,279.38924633594036,0,0
1.0049795918367348,1.50668219100735,10.0,6.7354025045811055,134.71932042826103,1.0049795918367348,1.50668219100735,10.0,2.66942494750025,173.82485677207345,0,0
1.0049795918367348,1.5280535696031987,10.0,1.80506956999462,111.4362861072593,1.0049795918367348,1.5280535696031987,10.0,0.9733984550984509,13.720747714570324,0,0
1.0049795918367348,1.5494249481990479,10.0,1.687083173579513,213.17134921738287,1.0049795918367348,1.5494249481990479,10.0,3.2621979333992406,45.97291950263186,0,0
1.0049795918367348,1.5707963267948963,10.0,1.1100046533859884,239.14743384999392,1.0049795918367348,1.5707963267948963,10.0,0.9585804099846084,45.59730720927793,0,0
1.0071020408163265,0.5235987755982988,10.0,2.07944655203084,76.92857979154907,1.0071020408163265,0.5235987755982988,10.0,126.75857179582138,42.584219454352784,0,0
1.0071020408163265,0.5449701541941476,10.0,16.881673008862013,138.35657688928222,1.0071020408163265,0.5449701541941476,10.0,1.3458137344381622,42.284053808132256,0,0
1.0071020408163265,0.5663415327899968,10.0,1.000836865575412,12.717411743469302,1.0071020408163265,0.5663415327899968,10.0,0.9936899088131464,66.90356885958228,0,0
1.0071020408163265,0.5877129113858456,10.0,2.7583755134786423,141.72561829333935,1.0071020408163265,0.5877129113858456,10.0,5.812280264254899,193.61013938097815,0,0
1.0071020408163265,0.6090842899816946,10.0,0.8993847651834344,39.111826546772406,1.0071020408163265,0.6090842899816946,10.0,0.8906036362611354,257.5521375843284,0,0
1.0071020408163265,0.6304556685775435,10.0,58.51455808388488,48.93353511573598,1.0071020408163265,0.6304556685775435,10.0,1.0562668730118543,319.24697333723253,0,0
1.0071020408163265,0.6518270471733925,10.0,1.0911603318466836,267.8200411633952,1.0071020408163265,0.6518270471733925,10.0,1.512271439239049,53.243017692846365,0,0
1.0071020408163265,0.6731984257692414,10.0,23.929886341154965,123.62089099421448,1.0071020408163265,0.6731984257692414,10.0,1.2215156887922132,135.6417143542757,0,0
1.0071020408163265,0.6945698043650903,10.0,0.920833721837089,136.83309852567305,1.0071020408163265,0.6945698043650903,10.0,17.560029120705988,113.30351251089384,0,0
1.0071020408163265,0.7159411829609392,10.0,1.254513051709994,154.2525370081293,1.0071020408163265,0.7159411829609392,10.0,1.1489737154242983,102.59280553331811,0,0
1.0071020408163265,0.7373125615567881,10.0,0.9051633683830944,117.64585339252449,1.0071020408163265,0.7373125615567881,10.0,1.7006608342838223,15.849212514520692,0,0
1.0071020408163265,0.758683940152637,10.0,3.3214175653361053,170.9216636816015,1.0071020408163265,0.758683940152637,10.0,119.7124136207438,265.75858534341523,0,0
1.0071020408163265,0.7800553187484861,10.0,2.533673045779075,5.540816617088045,1.0071020408163265,0.7800553187484861,10.0,1.9054746415600012,120.10987539312607,0,0
1.0071020408163265,0.8014266973443349,10.0,10.551558368237556,53.40018458759822,1.0071020408163265,0.8014266973443349,10.0,1.1417452655181604,21.536178453274008,0,0
1.0071020408163265,0.8227980759401838,10.0,0.9343778540661472,97.94895394244092,1.0071020408163265,0.8227980759401838,10.0,1.5505621477788905,246.6151379047197,0,0
1.0071020408163265,0.8441694545360328,10.0,1.2140747549358255,4.499664182022503,1.0071020408163265,0.8441694545360328,10.0,1.2222625247075096,8.382823994764816,0,0
1.0071020408163265,0.8655408331318819,10.0,1.0016641864684823,51.150222835199926,1.0071020408163265,0.8655408331318819,10.0,15.61865461505364,126.80652603335236,0,0
1.0071020408163265,0.8869122117277307,10.0,1.0000059665447223,130.9108599332377,1.0071020408163265,0.8869122117277307,10.0,3.553936509289503,130.72802932128096,0,0
1.0071020408163265,0.9082835903235795,10.0,2.0017784890324495,50.05434506326346,1.0071020408163265,0.9082835903235795,10.0,253.84366393194216,104.8221186732767,0,0
1.0071020408163265,0.9296549689194287,13.467914520563795,0.16741998405829014,41.76682148426904,1.0071020408163265,0.9296549689194287,10.0,1.433538616846102,137.2408856705042,0,0
1.0071020408163265,0.9510263475152778,12.904003658794268,0.20280778780656608,115.8182018127906,1.0071020408163265,0.9510263475152778,10.0,1.0000192873427995,93.64639970248005,0,0
1.0071020408163265,0.9723977261111264,9.899523559923608,0.1969235180977684,45.08386919123464,1.0071020408163265,0.9723977261111264,10.0,1.3713846021933989,101.20648584908042,0,0
1.0071020408163265,0.9937691047069753,15.217675313572624,0.18762403680204512,60.20806163360004,1.0071020408163265,0.9937691047069753,10.0,2.9644367881227875,129.54998121879572,0,0
1.0071020408163265,1.0151404833028244,12.082616400695398,0.1552776526661227,98.47442315198728,1.0071020408163265,1.0151404833028244,15.465927259627144,0.1867103221140676,95.09052061770016,0,0
1.0071020408163265,1.0365118618986733,15.913941823868468,0.1976819268786856,112.15749524225504,1.0071020408163265,1.0365118618986733,17.703114143486573,0.18340325658529727,90.56570721778435,0,0
1.0071020408163265,1.0578832404945222,14.26366543974992,0.17074286326280175,55.267417189930725,1.0071020408163265,1.0578832404945222,17.167762856816946,0.8415588579156611,59.1169058180613,0,0
1.0071020408163265,1.0792546190903711,109.0528546224132,0.9423256098308913,33.601682907349385,1.0071020408163265,1.0792546190903711,10.0,2.4808464420156646,291.298429425777,0,0
1.0071020408163265,1.10062599768622,16.94938391965122,0.20188911182574895,115.19944611132874,1.0071020408163265,1.10062599768622,10.0,1.000880331238556,198.44243213296744,0,0
1.0071020408163265,1.1219973762820687,10.0,4.072472884131432,9.145198776416333,1.0071020408163265,1.1219973762820687,13.34482246262857,0.21289678341367785,99.78782088296221,0,0
1.0071020408163265,1.143368754877918,13.526551489663571,0.21001195328771943,110.65438142005262,1.0071020408163265,1.143368754877918,10.0,4.207634562669767,89.95655970971453,0,0
1.0071020408163265,1.1647401334737668,10.483192898007356,0.10807128253374101,58.71523013145144,1.0071020408163265,1.1647401334737668,10.0,1.2488655688785604,80.4951236922626,0,0
1.0071020408163265,1.186111512069616,11.78903213487316,0.1714852104821937,47.86786823882978,1.0071020408163265,1.186111512069616,4.887818271167985,0.19603199648547004,44.973517166245955,0,0
1.0071020408163265,1.2074828906654647,10.0,0.9030760779265156,117.46844293670212,1.0071020408163265,1.2074828906654647,10.0,3.2678549043576535,12.120824405260944,0,0
1.0071020408163265,1.2288542692613138,11.98717189773346,0.17646846349232523,102.38368822006493,1.0071020408163265,1.2288542692613138,16.08522229172308,0.17540371493446438,35.939480446792295,0,0
1.0071020408163265,1.2502256478571625,12.43426984842786,0.20667639655445524,114.18583409304551,1.0071020408163265,1.2502256478571625,7.925945596064045,0.17521544873544848,47.32742504250547,0,0
1.0071020408163265,1.2715970264530116,82.86207187496744,0.8673141925290867,217.3067684220864,1.0071020408163265,1.2715970264530116,10.0,1.0349019136756963,128.80957567006655,0,0
1.0071020408163265,1.2929684050488603,10.0,1.2038027476550932,10.03480734779598,1.0071020408163265,1.2929684050488603,7.378143647082154,0.1930999017382988,39.33345617892841,0,0
1.0071020408163265,1.3143397836447095,5.11539896743778,0.18729467834650337,109.48069165860608,1.0071020408163265,1.3143397836447095,8.359626398586682,0.18373079651271007,41.95513338659658,0,0
1.0071020408163265,1.3357111622405584,10.506974122008314,0.20360505430874615,91.66804508913336,1.0071020408163265,1.3357111622405584,10.0,2.5517820223595415,147.04365112357664,0,0
1.0071020408163265,1.3570825408364071,11.108830307218104,0.1976986746508277,72.39144551929432,1.0071020408163265,1.3570825408364071,10.0,133.2121785509026,295.428135687906,0,0
1.0071020408163265,1.3784539194322563,10.0,1.9029527260967287,61.40328576117796,1.0071020408163265,1.3784539194322563,13.932211685897176,0.1347627438917596,143.36388475295183,0,0
1.0071020408163265,1.3998252980281052,11.792434574972072,0.20503997998302728,105.16520240482419,1.0071020408163265,1.3998252980281052,8.42647400279458,0.11982750635081292,77.16405596611028,0,0
1.0071020408163265,1.421196676623954,10.0,1.3548794812334264,185.06244705381863,1.0071020408163265,1.421196676623954,13.95058398302061,0.11488030819199284,38.64164472150016,0,0
1.0071020408163265,1.442568055219803,10.0,3.6260049702596926,241.2429934384872,1.0071020408163265,1.442568055219803,10.083867147312862,0.09554339887173312,68.32488653738078,0,0
1.0071020408163265,1.463939433815652,10.0,7.550938773694593,30.91065406295539,1.0071020408163265,1.463939433815652,10.0,1.308374752763748,185.68065457661805,0,0
1.0071020408163265,1.4853108124115009,10.0,1.0304731916158267,297.22926970944684,1.0071020408163265,1.4853108124115009,10.0,1153.5201749936443,206.54658687557856,0,0
1.0071020408163265,1.50668219100735,10.0,1.3277158313867867,282.64433371336406,1.0071020408163265,1.50668219100735,10.0,0.907421449901205,39.55241522842972,0,0
1.0071020408163265,1.5280535696031987,10.0,0.8918786976794043,49.565054712011694,1.0071020408163265,1.5280535696031987,10.0,851.3953181375648,178.71315499574732,0,0
1.0071020408163265,1.5494249481990479,10.0,0.9958916012390888,21.25048607656566,1.0071020408163265,1.5494249481990479,10.0,1.1039056010110408,18.85131025098107,0,0
1.0071020408163265,1.5707963267948963,10.0,5.538206196087961,17.465469218678457,1.0071020408163265,1.5707963267948963,10.0,0.9468895939866989,62.245967662498906,0,0
1.0092244897959184,0.5235987755982988,10.0,15.966136485943675,273.41022004718087,1.0092244897959184,0.5235987755982988,10.0,1.535932297482516,64.95127935383006,0,0
1.0092244897959184,0.5449701541941476,10.0,47.45844418226344,67.0795014675842,1.0092244897959184,0.5449701541941476,10.0,8.292198834076425,91.4786133679036,0,0
1.0092244897959184,0.5663415327899968,10.0,1.0161555707156749,51.80712793347819,1.0092244897959184,0.5663415327899968,10.0,0.995679066860285,109.88632377019576,0,0
1.0092244897959184,0.5877129113858456,10.0,1.2118236177368407,48.33510138364333,1.0092244897959184,0.5877129113858456,10.0,0.919870350742276,1.01231930796555,0,0
1.0092244897959184,0.6090842899816946,10.0,111.18880054527816,28.583189073739927,1.0092244897959184,0.6090842899816946,10.0,5.967451899263806,140.51712954235225,0,0
1.0092244897959184,0.6304556685775435,10.0,2.009824820297363,160.1366395745203,1.0092244897959184,0.6304556685775435,10.0,2.946106385208087,78.31416633117217,0,0
1.0092244897959184,0.6518270471733925,10.0,4.660853470354353,303.9080412235677,1.0092244897959184,0.6518270471733925,10.0,1.758558742478618,19.81150124617477,0,0
1.0092244897959184,0.6731984257692414,10.0,0.9997938459359588,115.15183923175076,1.0092244897959184,0.6731984257692414,10.0,1.564373975238868,20.86171881609557,0,0
1.0092244897959184,0.6945698043650903,10.0,1.0122690253191844,51.417440013204605,1.0092244897959184,0.6945698043650903,10.0,2.570410995026217,26.377095062277522,0,0
1.0092244897959184,0.7159411829609392,259.10985070637554,0.6830927574044652,82.80099889656282,1.0092244897959184,0.7159411829609392,10.0,3.351773752466048,176.12799386353663,0,0
1.0092244897959184,0.7373125615567881,10.0,1.6080531199809132,9.010853904510862,1.0092244897959184,0.7373125615567881,10.0,3.708770310120728,90.892080342474,0,0
1.0092244897959184,0.758683940152637,10.0,0.9597274745422996,162.39941638094302,1.0092244897959184,0.758683940152637,10.0,0.9134568501154701,50.757433257662385,0,0
1.0092244897959184,0.7800553187484861,10.0,2.9017470636645766,86.31521727421587,1.0092244897959184,0.7800553187484861,10.0,2.624352018201079,41.93700701305629,0,0
1.0092244897959184,0.8014266973443349,10.0,1.0510873306468502,113.61020504653747,1.0092244897959184,0.8014266973443349,10.0,1.8623031807999049,62.263930544589215,0,0
1.0092244897959184,0.8227980759401838,10.0,7.4354497853271235,19.378048333271856,1.0092244897959184,0.8227980759401838,10.0,155.9842531549288,170.93832447225944,0,0
1.0092244897959184,0.8441694545360328,10.0,1.0602819951843632,216.29393447990137,1.0092244897959184,0.8441694545360328,10.0,4.6528539201677885,61.90175838326788,0,0
1.0092244897959184,0.8655408331318819,10.0,13473.88418370704,165.92347472620156,1.0092244897959184,0.8655408331318819,10.0,336.4942884489939,231.17695888607324,0,0
1.0092244897959184,0.8869122117277307,14.148247601289416,0.19604611253524667,40.61315836864454,1.0092244897959184,0.8869122117277307,14.22808780466879,0.17310836183424055,102.65471635167732,0,0
1.0092244897959184,0.9082835903235795,12.190676784139413,0.2012405835650133,32.885127021659045,1.0092244897959184,0.9082835903235795,12.983893601240881,0.1881922303077232,83.78023009656313,0,0
1.0092244897959184,0.9296549689194287,10.0,1.712213994860036,196.5917372603022,1.0092244897959184,0.9296549689194287,10.0,0.9340482676145891,210.15263598391545,0,0
1.0092244897959184,0.9510263475152778,12.682545594539379,0.1904533377772604,56.39240914064702,1.0092244897959184,0.9510263475152778,10.0,2.8284749436913015,252.66203155700765,0,0
1.0092244897959184,0.9723977261111264,11.392714158873828,0.20336051525601304,113.49272530379322,1.0092244897959184,0.9723977261111264,6.770797762820414,0.15223130274781038,42.22214412512338,0,0
1.0092244897959184,0.9937691047069753,13.502894193856799,0.20179093139587528,94.09185732910262,1.0092244897959184,0.9937691047069753,13.433122002832912,0.18249016213343347,58.315822579455535,0,0
1.0092244897959184,1.0151404833028244,10.0,1.3383112547313782,69.3064673706301,1.0092244897959184,1.0151404833028244,6.85475328759456,0.11757920173683788,83.956892632672,0,0
1.0092244897959184,1.0365118618986733,17.00334961374097,0.20481145676681184,35.312882484025806,1.0092244897959184,1.0365118618986733,14.46188428590666,0.20148383583330912,45.5995281855171,0,0
1.0092244897959184,1.0578832404945222,10.0,1.0112033383890027,78.91752327176307,1.0092244897959184,1.0578832404945222,10.0,0.9335642573334714,160.49123832761978,0,0
1.0092244897959184,1.0792546190903711,12.409388476891307,0.16647541863301685,94.12634905164455,1.0092244897959184,1.0792546190903711,10.0,1.0068126819894228,70.01782161606768,0,0
1.0092244897959184,1.10062599768622,17.692993708280184,0.20961939429841825,114.51357593154596,1.0092244897959184,1.10062599768622,10.0,1.5115617563625368,312.2950770023363,0,0
1.0092244897959184,1.1219973762820687,10.0,1.0198063947524802,177.15561944232084,1.0092244897959184,1.1219973762820687,10.0,7.601483781211165,221.2772909983265,0,0
1.0092244897959184,1.143368754877918,10.0,1.2627133392917196,26.267856804771544,1.0092244897959184,1.143368754877918,17.66937645016346,0.20853957050130228,106.82394498721834,0,0
1.0092244897959184,1.1647401334737668,15.642745935725596,0.9419506985366739,81.9072305643107,1.0092244897959184,1.1647401334737668,10.0,91.67845679226974,90.92534440106712,0,0
1.0092244897959184,1.186111512069616,10.0,2.2543482741514502,120.35920414826738,1.0092244897959184,1.186111512069616,10.0,17.166547812983524,164.46627860372368,0,0
1.0092244897959184,1.2074828906654647,10.0,1.9214256773552048,169.32607308934683,1.0092244897959184,1.2074828906654647,21.500170920784047,0.20883586761461123,45.03489270938441,0,0
1.0092244897959184,1.2288542692613138,10.0,44.37438081097864,94.75006494580947,1.0092244897959184,1.2288542692613138,10.0,1.3279288073152873,49.6807302485562,0,0
1.0092244897959184,1.2502256478571625,10.0,1.000304899708366,39.66562097090926,1.0092244897959184,1.2502256478571625,10.0,1.774072871253584,188.94172947027548,0,0
1.0092244897959184,1.2715970264530116,14.018204934307692,0.19041133275069447,128.15571169813,1.0092244897959184,1.2715970264530116,10.0,27.32689903669569,78.05069088883444,0,0
1.0092244897959184,1.2929684050488603,13.436740308201845,0.20768005956121036,111.1435632475317,1.0092244897959184,1.2929684050488603,10.0,5.644724127295717,25.62484251849534,0,0
1.0092244897959184,1.3143397836447095,10.0,14.629209893646312,161.81256360462604,1.0092244897959184,1.3143397836447095,5.455354723690661,0.20993041918447888,94.22643963955788,0,0
1.0092244897959184,1.3357111622405584,10.0,86.56026877076356,53.61013981891506,1.0092244897959184,1.3357111622405584,10.0,3.0300405444813467,224.05307125406873,0,0
1.0092244897959184,1.3570825408364071,17.364369855308063,0.2077365408061016,89.17198654215302,1.0092244897959184,1.3570825408364071,16.364251971968734,0.22083659982259177,96.3790204090208,0,0
1.0092244897959184,1.3784539194322563,10.0,2.74107729120284,292.7250095964725,1.0092244897959184,1.3784539194322563,10.0,0.9619174984611369,52.73940904312873,0,0
1.0092244897959184,1.3998252980281052,18.94950654954349,0.16229279721548828,69.66159001818887,1.0092244897959184,1.3998252980281052,10.484453493877565,0.17151803747701003,115.4966573444966,0,0
1.0092244897959184,1.421196676623954,12.639952543694855,0.20018036272158596,79.3268620939618,1.0092244897959184,1.421196676623954,10.0,1.2801983590299928,192.63917087007127,0,0
1.0092244897959184,1.442568055219803,12.605963084936011,0.19026033042809143,60.38310223132144,1.0092244897959184,1.442568055219803,10.0,1.000389720301551,138.68891840469468,0,0
1.0092244897959184,1.463939433815652,19.043565694470026,0.19822589160052503,92.0885964872955,1.0092244897959184,1.463939433815652,18.041678416933262,0.21172296313397432,49.55177178111133,0,0
1.0092244897959184,1.4853108124115009,14.00351545344745,0.19504871061518625,118.69004352000373,1.0092244897959184,1.4853108124115009,11.744676459958034,0.21209655826521873,74.9425037972833,0,0
1.0092244897959184,1.50668219100735,6.27576668156082,0.14075298599192157,100.27134769587732,1.0092244897959184,1.50668219100735,15.023072767640608,0.2204173351683399,118.5471807744274,0,0
1.0092244897959184,1.5280535696031987,10.507642526450425,0.17739454122213685,86.3086946375576,1.0092244897959184,1.5280535696031987,10.0,1.0456946338623438,77.59254747015196,0,0
1.0092244897959184,1.5494249481990479,10.799481527212832,0.10238158342910192,67.61020945906117,1.0092244897959184,1.5494249481990479,10.0,0.7782117128963446,207.4147311151976,0,0
1.0092244897959184,1.5707963267948963,10.99342929181917,0.14724062677277544,48.18324138032607,1.0092244897959184,1.5707963267948963,10.0,45.18984961453774,62.753607079722734,0,0
1.0113469387755103,0.5235987755982988,10.0,2.0230215366603446,75.01179799148883,1.0113469387755103,0.5235987755982988,10.0,0.9054247196540901,188.20480145568416,0,0
1.0113469387755103,0.5449701541941476,10.0,1.7459658275810648,130.52360516643196,1.0113469387755103,0.5449701541941476,10.0,22.44806961204695,13.70360878775396,0,0
1.0113469387755103,0.5663415327899968,10.0,0.949889738810386,274.5525123944611,1.0113469387755103,0.5663415327899968,10.0,0.8567379444320069,218.29847989462303,0,0
1.0113469387755103,0.5877129113858456,10.0,48.6883929009696,115.0961253981076,1.0113469387755103,0.5877129113858456,10.0,26.678380280377542,33.30132645715829,0,0
1.0113469387755103,0.6090842899816946,10.0,40.556827114204125,74.69588379617932,1.0113469387755103,0.6090842899816946,10.0,1.1510943788680683,87.51387932104252,0,0
1.0113469387755103,0.6304556685775435,10.0,1.3656762744980668,94.51320994703913,1.0113469387755103,0.6304556685775435,10.0,2.78410835849868,187.370236962605,0,0
1.0113469387755103,0.6518270471733925,10.0,16.180437824223983,93.36921259651552,1.0113469387755103,0.6518270471733925,10.0,1.3620536055224748,113.52479034044057,0,0
1.0113469387755103,0.6731984257692414,10.0,11.586333758082812,104.5320829019016,1.0113469387755103,0.6731984257692414,10.0,2.9251561244426805,42.67926990674756,0,0
1.0113469387755103,0.6945698043650903,10.0,38.79483016931326,281.10627390817746,1.0113469387755103,0.6945698043650903,10.0,17.73203106127951,178.673986578483,0,0
1.0113469387755103,0.7159411829609392,10.0,1.0065086791415132,181.22951759833637,1.0113469387755103,0.7159411829609392,10.0,1.4967215586300786,205.70262581529627,0,0
1.0113469387755103,0.7373125615567881,10.0,3.0215592302787666,128.05494154741436,1.0113469387755103,0.7373125615567881,10.0,0.9939802314997452,215.3319993292839,0,0
1.0113469387755103,0.758683940152637,10.0,9.454316150651039,75.01133653290815,1.0113469387755103,0.758683940152637,10.0,7.680750912069063,260.80720663456566,0,0
1.0113469387755103,0.7800553187484861,10.0,1.7845987997014567,80.4244608880752,1.0113469387755103,0.7800553187484861,10.0,0.9631095243327294,66.44140715848478,0,0
1.0113469387755103,0.8014266973443349,10.0,3.1412075208478134,158.40769590689126,1.0113469387755103,0.8014266973443349,10.0,3.06346440689554,171.03672947706346,0,0
1.0113469387755103,0.8227980759401838,10.0,6.952696588834337,188.65371360741625,1.0113469387755103,0.8227980759401838,10.580901492076416,0.13602581761785087,100.98230805364987,0,0
1.0113469387755103,0.8441694545360328,10.0,1.2585427551151291,309.54195476019834,1.0113469387755103,0.8441694545360328,10.0,0.9999998780562535,268.71243848698134,0,0
1.0113469387755103,0.8655408331318819,24.153175192028048,0.7229545915590686,203.02104232294,1.0113469387755103,0.8655408331318819,25.460608249845865,0.14314586984186858,101.97294940764257,0,0
1.0113469387755103,0.8869122117277307,5.421439174739421,0.13135004152766083,82.96184336769187,1.0113469387755103,0.8869122117277307,17.22061921459563,0.19543402874552304,55.00326159715167,0,0
1.0113469387755103,0.9082835903235795,10.0,575.7359946053699,176.32692763826904,1.0113469387755103,0.9082835903235795,10.0,1.429167387546392,197.217404865833,0,0
1.0113469387755103,0.9296549689194287,32.567479666576006,0.8951279236828475,247.79290249791987,1.0113469387755103,0.9296549689194287,9.728283713650175,0.18755268203857425,67.77648086750243,0,0
1.0113469387755103,0.9510263475152778,10.0,0.8995003743246525,26.830729825256554,1.0113469387755103,0.9510263475152778,10.0,1.3185334948948315,169.40890220321026,0,0
1.0113469387755103,0.9723977261111264,-8.830135684773522,0.7677916030825854,256.43280672678566,1.0113469387755103,0.9723977261111264,10.0,1.0335513990798129,63.47744099649956,0,0
1.0113469387755103,0.9937691047069753,3.2547218570381036,0.05189855387481417,91.37586312429325,1.0113469387755103,0.9937691047069753,55.92596251899801,0.9213335746157187,141.32042355803523,0,0
1.0113469387755103,1.0151404833028244,10.0,0.9557345291414211,50.55101663085448,1.0113469387755103,1.0151404833028244,10.0,1.9213547941125324,33.6533326402001,0,0
1.0113469387755103,1.0365118618986733,-1.795429060920898,0.9311912546889661,35.713147001980104,1.0113469387755103,1.0365118618986733,10.0,3.2513449946445667,246.2874694399816,0,0
1.0113469387755103,1.0578832404945222,10.4572280616111,0.132097505318951,51.48458362756622,1.0113469387755103,1.0578832404945222,6.246009974535553,0.041497411644527686,50.71756211336584,0,0
1.0113469387755103,1.0792546190903711,5.825999994921208,0.039632301001000576,93.0034263700851,1.0113469387755103,1.0792546190903711,10.0,1.0113450867262,46.36626507900812,0,0
1.0113469387755103,1.10062599768622,10.0,77.23760660521069,45.3303597788012,1.0113469387755103,1.10062599768622,10.0,81.84786819215223,72.03402000857442,0,0
1.0113469387755103,1.1219973762820687,6.4143676839429675,0.06056384707916604,102.99867330143537,1.0113469387755103,1.1219973762820687,10.83371604897577,0.19849308447256,69.99664941485473,0,0
1.0113469387755103,1.143368754877918,2.347181927240703,0.02512276782445568,56.7020250262768,1.0113469387755103,1.143368754877918,2.883344944889875,0.04630638720210257,26.763727133046235,0,0
1.0113469387755103,1.1647401334737668,10.0,492.95406247049846,86.22499708647429,1.0113469387755103,1.1647401334737668,2057.079785206748,0.9154447471193948,244.2855979549973,0,0
1.0113469387755103,1.186111512069616,15.3353983498092,0.24442775228628297,131.36297173673788,1.0113469387755103,1.186111512069616,10.0,5.483225473755328,147.04692093877833,0,0
1.0113469387755103,1.2074828906654647,8.965804620291388,0.06640983207147233,53.646717849867,1.0113469387755103,1.2074828906654647,10.0,1.6090777923517248,58.41177057021433,0,0
1.0113469387755103,1.2288542692613138,6.699096029328032,0.033743052097130515,47.326013622197856,1.0113469387755103,1.2288542692613138,10.0,16.371857437500097,173.79815793895796,0,0
1.0113469387755103,1.2502256478571625,4.9089010755545015,0.026421774973146784,75.42911915255705,1.0113469387755103,1.2502256478571625,10.0,1.314092264668614,76.66937026653788,0,0
1.0113469387755103,1.2715970264530116,10.0,6.563676802351716,18.50115540052156,1.0113469387755103,1.2715970264530116,8.530745231745588,0.05750111678023227,74.92573178497602,0,0
1.0113469387755103,1.2929684050488603,12.107021773994328,0.2015401716255653,118.60531524232486,1.0113469387755103,1.2929684050488603,10.0,0.9999370152522012,218.8446397362872,0,0
1.0113469387755103,1.3143397836447095,10.0,0.9718805053548034,95.34040923942673,1.0113469387755103,1.3143397836447095,10.0,6.076123732614551,16.296638317186737,0,0
1.0113469387755103,1.3357111622405584,14.009019190519208,0.20658044313164864,116.69104891152628,1.0113469387755103,1.3357111622405584,10.0,1.0102588766355125,27.027801915976728,0,0
1.0113469387755103,1.3570825408364071,10.679058930489312,0.11139803054968107,50.99232608101145,1.0113469387755103,1.3570825408364071,10.0,128588.61669016971,113.97928108202892,0,0
1.0113469387755103,1.3784539194322563,17.062847479099375,0.20268944806314887,90.78578952843267,1.0113469387755103,1.3784539194322563,10.0,0.9891215295366224,251.0727522132541,0,0
1.0113469387755103,1.3998252980281052,8.928233731422983,0.1604065037359845,95.53318701185071,1.0113469387755103,1.3998252980281052,10.0,9.938749140460985,235.49672717095075,0,0
1.0113469387755103,1.421196676623954,6.7646206030895515,0.04632741119827939,49.97965648308708,1.0113469387755103,1.421196676623954,10.0,2.796166446677105,54.1199280882374,0,0
1.0113469387755103,1.442568055219803,11.148456764659596,0.20514021744545305,58.59418266298236,1.0113469387755103,1.442568055219803,10.0,5.004987281114178,3.7318432296080655,0,0
1.0113469387755103,1.463939433815652,13.061546257506013,0.19265097080733495,113.68330399935984,1.0113469387755103,1.463939433815652,12.109820220826863,0.17456015561586877,95.08582074078696,0,0
1.0113469387755103,1.4853108124115009,12.009988826398116,0.22298918084309588,206.16019321435496,1.0113469387755103,1.4853108124115009,103.83654773938252,0.972024345238167,129.89881727952735,0,0
1.0113469387755103,1.50668219100735,-34.85342973262856,0.8760241951220685,5.654270268988917,1.0113469387755103,1.50668219100735,7.687484182889648,0.20768449588917337,68.49475654253331,0,0
1.0113469387755103,1.5280535696031987,6.3406321445808205,0.20359824909367724,115.08288450562318,1.0113469387755103,1.5280535696031987,10.0,1.3068391716404533,249.14572414343368,0,0
1.0113469387755103,1.5494249481990479,10.0,1.2002132946891657,270.8832081583975,1.0113469387755103,1.5494249481990479,10.0,1.0185498378826572,162.43404014832532,0,0
1.0113469387755103,1.5707963267948963,7.8827728705802675,0.21009996863672903,120.78649575592728,1.0113469387755103,1.5707963267948963,22.30782612546861,0.1258634128626241,79.62280391683198,0,0
1.013469387755102,0.5235987755982988,10.0,6.290165143577788,221.7687298373609,1.013469387755102,0.5235987755982988,10.0,0.8823329937001227,170.3232400039054,0,0
1.013469387755102,0.5449701541941476,10.0,1.211324487890991,55.01808904400573,1.013469387755102,0.5449701541941476,10.0,1.8230182938883135,218.11115734179972,0,0
1.013469387755102,0.5663415327899968,10.0,4.739345311633822,227.19881278801697,1.013469387755102,0.5663415327899968,10.0,0.978953219196363,78.33229098789501,0,0
1.013469387755102,0.5877129113858456,10.0,0.9059969224159422,266.69799242266964,1.013469387755102,0.5877129113858456,10.0,0.9817493877448912,169.61107025465307,0,0
1.013469387755102,0.6090842899816946,10.0,0.9325796557767891,231.6637280496032,1.013469387755102,0.6090842899816946,10.0,0.9312655565434871,8.898568384944255,0,0
