a3,f3,megno3,final_e3,final_theta3
1.995000000000000107e+00,8.655408331318817927e-01,4.467198306243950867e+00,3.485225159964123326e-02,2.942497369929140660e+01
1.995000000000000107e+00,8.869122117277307149e-01,1.000000000000000000e+01,1.001279686600438756e+00,1.277810279922980499e+02
1.995000000000000107e+00,9.082835903235796371e-01,1.000000000000000000e+01,3.826230200811686188e+00,1.225665743851181446e+02
1.995000000000000107e+00,9.296549689194286703e-01,9.848963220920174066e+00,8.328783872755106399e-02,9.896986135455570377e+01
1.995000000000000107e+00,9.510263475152775925e-01,8.878393051131077129e+00,7.127400087743662738e-02,9.826501520655737920e+01
1.995000000000000107e+00,9.723977261111265147e-01,2.342331847398320566e+00,6.571474118135757492e-02,3.482469172364959320e+01
1.995000000000000107e+00,9.937691047069754369e-01,1.000000000000000000e+01,1.136635639491498928e+00,2.548064628103217046e+02
1.995000000000000107e+00,1.015140483302824359e+00,4.074068052516365057e+00,1.230041953330719418e-01,4.087906652650431027e+01
1.995000000000000107e+00,1.036511861898673281e+00,1.000000000000000000e+01,1.328757116731716792e+01,1.638029654038045066e+02
1.995000000000000107e+00,1.057883240494522203e+00,1.000000000000000000e+01,9.074220002656724349e-01,3.958076788341848840e+01
1.995000000000000107e+00,1.079254619090371126e+00,5.263888918175569920e+00,3.119137761394837061e-02,1.063530837202977466e+02
1.995000000000000107e+00,1.100625997686220048e+00,1.000000000000000000e+01,8.854015651643889484e-01,6.000280829625370238e+00
1.995000000000000107e+00,1.121997376282068970e+00,2.524283008639750960e+02,9.995965544456806295e-01,2.252027322766166151e+02
1.995000000000000107e+00,1.143368754877918114e+00,5.125949674975601056e+01,9.665948776085501182e-01,2.122593544201138727e+01
1.995000000000000107e+00,1.164740133473766814e+00,1.034898963788994664e+01,5.502467633450035950e-02,1.097962464241076077e+02
1.995000000000000107e+00,1.186111512069615959e+00,1.000000000000000000e+01,9.061494407723836852e-01,6.725271204256414137e+01
1.995000000000000107e+00,1.207482890665464659e+00,1.000000000000000000e+01,8.608650126078731812e-01,2.280325218404784096e+02
1.995000000000000107e+00,1.228854269261313803e+00,6.680689586027455107e+00,5.817660350266636027e-02,2.868108322975480107e+01
1.995000000000000107e+00,1.250225647857162503e+00,1.000000000000000000e+01,1.694090902359173034e+00,3.435020564616186789e+01
1.995000000000000107e+00,1.271597026453011647e+00,1.274431384162234338e+01,6.611335097676935835e-01,1.370484310191529573e+02
1.995000000000000107e+00,1.292968405048860348e+00,1.000000000000000000e+01,6.556810392752854710e+00,1.268657488515721212e+02
1.995000000000000107e+00,1.314339783644709492e+00,1.000000000000000000e+01,9.405947906479884546e-01,1.866006763723511597e+02
1.995000000000000107e+00,1.335711162240558414e+00,1.000000000000000000e+01,8.908888244265060763e+00,1.498618185291651628e+02
1.995000000000000107e+00,1.357082540836407336e+00,6.113023875803652807e+00,7.986840508674816763e-02,3.966000622774639339e+01
1.995000000000000107e+00,1.378453919432256258e+00,4.539936327230889646e+01,3.397224497874892779e-01,1.171449803245371726e+02
1.995000000000000107e+00,1.399825298028105180e+00,2.762623158060001316e+01,8.314289059432534712e-01,8.598172631189656556e+01
1.995000000000000107e+00,1.421196676623954103e+00,2.236095843827564433e+00,5.462223937574656185e-02,6.492271461678397770e+01
1.995000000000000107e+00,1.442568055219803025e+00,1.000000000000000000e+01,2.256882816770294298e+01,1.317364846267719081e+01
1.995000000000000107e+00,1.463939433815652169e+00,3.043913720560785574e+00,3.204836002838053199e-02,9.478431260211822007e+01
1.995000000000000107e+00,1.485310812411500869e+00,1.000000000000000000e+01,1.429660979897850792e+00,1.218676035372073585e+02
1.995000000000000107e+00,1.506682191007350013e+00,8.727074064457282176e+00,8.385733791508900858e-02,8.617833342482458647e+01
1.995000000000000107e+00,1.528053569603198714e+00,1.265761531658344552e+01,5.925415704946906947e-01,1.198683518474297784e+02
1.995000000000000107e+00,1.549424948199047858e+00,6.310609044071499696e+00,5.831776251312378173e-02,4.265629291468950157e+01
1.995000000000000107e+00,1.570796326794896558e+00,1.000000000000000000e+01,1.067910590922975018e+02,2.808859825102213659e+00
1.999285714285714333e+00,5.235987755982988157e-01,1.000000000000000000e+01,7.463082354249179389e+02,7.484484180023896727e+01
1.999285714285714333e+00,5.449701541941477378e-01,1.000000000000000000e+01,2.290975315571975557e+02,2.636068415153181377e+02
1.999285714285714333e+00,5.663415327899966600e-01,1.000000000000000000e+01,8.026950185219042799e-01,2.165502275437332003e+02
1.999285714285714333e+00,5.877129113858455822e-01,1.000000000000000000e+01,2.438325758530816678e+00,2.762884544988127686e+02
1.999285714285714333e+00,6.090842899816946154e-01,1.000000000000000000e+01,1.031468203437747810e+00,3.827167074841968031e+01
1.999285714285714333e+00,6.304556685775435376e-01,1.000000000000000000e+01,1.009691202898618245e+00,7.606823818136713555e+01
1.999285714285714333e+00,6.518270471733924598e-01,1.000000000000000000e+01,6.410836025906106350e+00,6.645034176089787081e+01
1.999285714285714333e+00,6.731984257692413820e-01,1.000000000000000000e+01,1.163546872300960322e+00,1.222394015841131676e+02
1.999285714285714333e+00,6.945698043650903042e-01,1.000000000000000000e+01,1.840861401537767783e+00,8.305412484109421456e+00
1.999285714285714333e+00,7.159411829609392264e-01,1.000000000000000000e+01,1.189502976735532735e+00,1.722201372290526820e+02
1.999285714285714333e+00,7.373125615567881486e-01,1.000000000000000000e+01,3.294960402077648354e+01,1.182254381879080896e+01
1.999285714285714333e+00,7.586839401526370708e-01,8.984266701295185342e+00,2.427984436596938855e-02,1.185012909964534060e+02
1.999285714285714333e+00,7.800553187484859929e-01,1.654779417368972361e+01,9.383696091645445103e-02,1.229573382436162632e+02
1.999285714285714333e+00,8.014266973443349151e-01,2.641220594708153513e+00,4.128903478494134333e-02,3.163090949641830107e+01
1.999285714285714333e+00,8.227980759401839483e-01,1.000000000000000000e+01,9.030422096117423081e-01,1.397352471733475809e+01
1.999285714285714333e+00,8.441694545360328705e-01,1.000000000000000000e+01,8.423886026761842061e-01,1.153974560650037802e+02
1.999285714285714333e+00,8.655408331318817927e-01,5.550236154282821133e+00,4.321016450983213020e-02,5.335182955006672501e+01
1.999285714285714333e+00,8.869122117277307149e-01,3.463888473618717434e+00,5.938100991651816540e-02,4.641551974395197533e+01
1.999285714285714333e+00,9.082835903235796371e-01,6.274908925763397427e+00,4.765696093748203466e-02,7.209845084379166735e+01
1.999285714285714333e+00,9.296549689194286703e-01,1.000000000000000000e+01,1.200702887015482778e+00,1.404267099633626685e+02
1.999285714285714333e+00,9.510263475152775925e-01,1.027965635936519817e+01,5.040108778079707003e-02,6.808439075967594079e+01
1.999285714285714333e+00,9.723977261111265147e-01,7.287944818640378131e+00,8.707101117335301621e-02,4.888948306973050961e+01
1.999285714285714333e+00,9.937691047069754369e-01,1.000000000000000000e+01,9.429468567232489606e-01,2.350377360336196659e+02
1.999285714285714333e+00,1.015140483302824359e+00,4.615435211810217098e+00,2.451292888713644397e-02,1.072793284180843472e+02
1.999285714285714333e+00,1.036511861898673281e+00,1.000000000000000000e+01,8.609427091027331835e-01,8.711959837909846271e+01
1.999285714285714333e+00,1.057883240494522203e+00,9.004299620201029697e+00,7.717050892234020298e-02,1.115770310774782814e+02
1.999285714285714333e+00,1.079254619090371126e+00,1.000000000000000000e+01,3.583030458657809003e+00,1.363447910523638029e+02
1.999285714285714333e+00,1.100625997686220048e+00,1.000000000000000000e+01,1.073224245181961800e+00,1.362251361401553709e+02
1.999285714285714333e+00,1.121997376282068970e+00,9.910767794183366064e+00,1.161974654369014315e-01,2.672273686164156175e+02
1.999285714285714333e+00,1.143368754877918114e+00,1.000000000000000000e+01,1.529929040393283035e+00,1.501670454399250048e+02
1.999285714285714333e+00,1.164740133473766814e+00,1.000000000000000000e+01,1.101490068917557741e+00,4.594084268815912253e+01
1.999285714285714333e+00,1.186111512069615959e+00,1.000000000000000000e+01,5.328744806332424133e+01,2.044465998619789957e+02
1.999285714285714333e+00,1.207482890665464659e+00,6.819164909359632709e+00,1.006355975488118504e-01,3.790691735301219012e+01
1.999285714285714333e+00,1.228854269261313803e+00,1.000000000000000000e+01,3.797659685627441828e+00,1.768523460892011769e+02
1.999285714285714333e+00,1.250225647857162503e+00,1.000000000000000000e+01,8.793583884524680983e+00,2.178147850323787509e+02
1.999285714285714333e+00,1.271597026453011647e+00,9.046612302475441680e+00,7.670324426814509322e-02,9.159878208635863928e+01
1.999285714285714333e+00,1.292968405048860348e+00,1.000000000000000000e+01,2.478910112427270551e+00,1.164870965486792613e+02
