a1,f1,megno1,final_e1,final_theta1
2.050714285714285712e+00,1.506682191007350013e+00,1.986650364388409251e+00,1.726121150616808861e-02,3.734282562550504991e+01
2.050714285714285712e+00,1.528053569603198714e+00,2.014439643361900512e+00,2.471027304162587424e-02,8.146714860694879690e+01
2.050714285714285712e+00,1.549424948199047858e+00,1.988052696659167617e+00,3.523115566897446621e-02,7.618531785571182979e+01
2.050714285714285712e+00,1.570796326794896558e+00,2.014931969894778518e+00,3.712573497535000266e-02,3.855399256406185771e+01
2.055000000000000160e+00,5.235987755982988157e-01,1.000000000000000000e+01,9.297053846920461107e-01,1.827314512485583577e+02
2.055000000000000160e+00,5.449701541941477378e-01,1.000000000000000000e+01,6.452573690453133892e+00,2.198467275753528440e+02
2.055000000000000160e+00,5.663415327899966600e-01,1.000000000000000000e+01,1.481424446839011422e+00,7.761612956328607993e+01
2.055000000000000160e+00,5.877129113858455822e-01,1.000000000000000000e+01,9.239426324000065138e-01,1.745302011143008940e+02
2.055000000000000160e+00,6.090842899816946154e-01,5.754370827757773199e+00,1.435139348841456101e-02,6.609729152871322810e+01
2.055000000000000160e+00,6.304556685775435376e-01,2.005832481858975225e+00,3.768474833986138611e-02,3.230806384222785255e+01
2.055000000000000160e+00,6.518270471733924598e-01,1.000000000000000000e+01,8.826792706638116215e+00,1.207798393390811356e+02
2.055000000000000160e+00,6.731984257692413820e-01,2.024204828701968051e+00,1.328292933658442240e-02,3.893119838296919255e+01
2.055000000000000160e+00,6.945698043650903042e-01,2.023151138389108983e+00,2.145572926623313254e-02,8.741929306294822766e+01
2.055000000000000160e+00,7.159411829609392264e-01,2.010631490581065162e+00,3.478969488873785015e-02,3.823939033323627257e+01
2.055000000000000160e+00,7.373125615567881486e-01,2.004541359776368825e+00,4.703162094609079913e-02,4.066642850039303880e+01
2.055000000000000160e+00,7.586839401526370708e-01,1.984913697253452014e+00,4.788231286143748711e-02,3.801464626969355720e+01
2.055000000000000160e+00,7.800553187484859929e-01,1.967037808884069205e+00,4.171822522542874973e-02,5.922472914272805866e+01
2.055000000000000160e+00,8.014266973443349151e-01,1.855386062762117927e+00,2.502565895542737187e-02,8.764146225616789820e+01
2.055000000000000160e+00,8.227980759401839483e-01,2.020939817719934251e+00,1.162892650265788703e-02,4.441833857602407676e+01
2.055000000000000160e+00,8.441694545360328705e-01,2.011935334682054322e+00,1.404272021927246289e-02,8.139272792223380293e+01
2.055000000000000160e+00,8.655408331318817927e-01,2.016188965361408680e+00,2.260969935423086385e-02,4.583229664103134837e+01
2.055000000000000160e+00,8.869122117277307149e-01,2.015181266579404884e+00,3.962739392735853405e-02,8.773920944792361354e+01
2.055000000000000160e+00,9.082835903235796371e-01,1.983382708286810292e+00,4.793026059059283389e-02,5.905229348478849261e+01
2.055000000000000160e+00,9.296549689194286703e-01,1.965005146737078601e+00,4.965574289694554833e-02,5.524083723303112237e+01
2.055000000000000160e+00,9.510263475152775925e-01,2.018425992742992836e+00,5.723673359356514639e-02,8.150309627774880994e+01
2.055000000000000160e+00,9.723977261111265147e-01,2.004452867987120523e+00,6.013339079711383511e-02,7.963107684892982263e+01
2.055000000000000160e+00,9.937691047069754369e-01,2.007563809817928924e+00,5.999891309502751457e-02,6.266792712747331251e+01
2.055000000000000160e+00,1.015140483302824359e+00,2.003861077846077254e+00,5.680381363190536298e-02,4.912761384322659808e+01
2.055000000000000160e+00,1.036511861898673281e+00,2.019364513884921219e+00,5.556542200379485652e-02,4.857118259005105898e+01
2.055000000000000160e+00,1.057883240494522203e+00,2.002003527635240587e+00,5.678428486898901006e-02,5.602323393018149744e+01
2.055000000000000160e+00,1.079254619090371126e+00,1.991980627997090414e+00,5.741240164334053542e-02,6.478805786184874194e+01
2.055000000000000160e+00,1.100625997686220048e+00,2.019047212149324366e+00,5.758483498949516083e-02,6.772736962892918200e+01
2.055000000000000160e+00,1.121997376282068970e+00,1.954442542875778788e+00,5.756716854594793459e-02,6.861665910092278864e+01
2.055000000000000160e+00,1.143368754877918114e+00,1.894127642380059262e+00,5.755187271742288890e-02,6.779917722470561614e+01
2.055000000000000160e+00,1.164740133473766814e+00,2.010296155315225874e+00,5.740623439809021400e-02,6.544798664057391591e+01
2.055000000000000160e+00,1.186111512069615959e+00,1.985819224393089666e+00,5.678558578461592732e-02,6.198771208141749156e+01
2.055000000000000160e+00,1.207482890665464659e+00,2.017105458870161794e+00,5.563431042079701461e-02,5.628750954537582629e+01
2.055000000000000160e+00,1.228854269261313803e+00,2.007386044529643865e+00,5.407900559771502969e-02,4.876565095450781229e+01
2.055000000000000160e+00,1.250225647857162503e+00,1.961027938066983722e+00,5.458151609898592022e-02,4.849517266193264220e+01
2.055000000000000160e+00,1.271597026453011647e+00,2.019514313728779875e+00,5.708610215984576824e-02,5.883765605241288910e+01
2.055000000000000160e+00,1.292968405048860348e+00,2.008271535907392824e+00,5.742181085919879219e-02,7.384863901769632832e+01
2.055000000000000160e+00,1.314339783644709492e+00,2.022356804507551509e+00,5.537681843860671471e-02,8.376392364313964833e+01
2.055000000000000160e+00,1.335711162240558414e+00,2.012997201675156500e+00,5.146998674662867090e-02,8.015861753901636177e+01
2.055000000000000160e+00,1.357082540836407336e+00,2.019794323751058496e+00,4.496209139799542398e-02,5.983178140331627759e+01
2.055000000000000160e+00,1.378453919432256258e+00,2.012334908990723203e+00,3.870286888112502155e-02,4.468994540548040106e+01
2.055000000000000160e+00,1.399825298028105180e+00,2.001223208457941549e+00,3.985412653299688635e-02,6.868890101628022649e+01
2.055000000000000160e+00,1.421196676623954103e+00,2.011485575976480256e+00,3.244123491883119104e-02,8.749428110094399358e+01
2.055000000000000160e+00,1.442568055219803025e+00,1.966777232522163299e+00,2.132981220348200216e-02,7.089049551176330510e+01
2.055000000000000160e+00,1.463939433815652169e+00,2.020481491204642932e+00,1.125192814754047768e-02,3.841363211062774496e+01
2.055000000000000160e+00,1.485310812411500869e+00,2.003196585694416942e+00,9.208936228329665102e-03,7.239880150164513850e+01
2.055000000000000160e+00,1.506682191007350013e+00,1.992287693557025285e+00,5.637367200319803179e-03,8.534773555949161050e+01
2.055000000000000160e+00,1.528053569603198714e+00,1.930109680338423894e+00,1.544965100524464674e-02,4.309724213933832004e+01
2.055000000000000160e+00,1.549424948199047858e+00,1.992709207071554411e+00,2.145998278492463121e-02,6.414545270840316959e+01
2.055000000000000160e+00,1.570796326794896558e+00,2.020987142168970685e+00,3.217747016430230061e-02,8.701754627658523589e+01
2.059285714285714164e+00,5.235987755982988157e-01,1.000000000000000000e+01,1.248693566330787652e+00,1.643116867393790130e+02
2.059285714285714164e+00,5.449701541941477378e-01,1.000000000000000000e+01,8.376828337435767713e-01,1.360218180410480215e+02
2.059285714285714164e+00,5.663415327899966600e-01,1.000000000000000000e+01,9.232266863979574634e-01,3.985247279373802343e+01
2.059285714285714164e+00,5.877129113858455822e-01,1.000000000000000000e+01,9.903651621106529745e+00,8.701534596513938880e+01
2.059285714285714164e+00,6.090842899816946154e-01,1.000000000000000000e+01,8.243709599725034254e-01,1.198707825437947605e+02
2.059285714285714164e+00,6.304556685775435376e-01,1.996346172182267287e+00,4.737023577940088770e-02,3.783137129997148662e+01
2.059285714285714164e+00,6.518270471733924598e-01,1.000000000000000000e+01,7.058766962050995630e+01,4.639341402720455676e+01
2.059285714285714164e+00,6.731984257692413820e-01,1.981741370344682007e+00,7.197384039461691974e-03,7.001779664156602223e+01
2.059285714285714164e+00,6.945698043650903042e-01,2.022200587344117118e+00,2.724723555253405483e-02,8.541155170999054747e+01
2.059285714285714164e+00,7.159411829609392264e-01,1.985197385313743901e+00,5.486013602765899694e-02,9.236126879381544086e+01
2.059285714285714164e+00,7.373125615567881486e-01,2.005119839178749697e+00,5.826411404708527197e-02,9.233102215132532820e+01
2.059285714285714164e+00,7.586839401526370708e-01,2.022574788856231098e+00,4.934358912137480624e-02,9.049716184217301418e+01
2.059285714285714164e+00,7.800553187484859929e-01,2.009076953353672756e+00,3.381601261850743917e-02,7.232650011160717440e+01
2.059285714285714164e+00,8.014266973443349151e-01,2.018618895582338091e+00,1.455494704875847853e-02,3.623293908893968762e+01
2.059285714285714164e+00,8.227980759401839483e-01,1.974075848838003022e+00,1.089960995833865083e-02,8.651774153846751858e+01
2.059285714285714164e+00,8.441694545360328705e-01,1.990137725397684854e+00,2.260843556097945004e-02,4.302329882998648714e+01
2.059285714285714164e+00,8.655408331318817927e-01,1.981896501855913817e+00,4.126045733065981935e-02,8.774565930703639083e+01
2.059285714285714164e+00,8.869122117277307149e-01,1.968680147578289130e+00,4.792579883394262885e-02,5.179831619366088802e+01
2.059285714285714164e+00,9.082835903235796371e-01,2.007988973187019521e+00,5.414384614336086032e-02,6.828093220383813389e+01
2.059285714285714164e+00,9.296549689194286703e-01,2.015639045902853255e+00,6.013940343760758311e-02,8.322835394837295553e+01
2.059285714285714164e+00,9.510263475152775925e-01,2.011005616647652428e+00,6.070277869561935963e-02,6.363464280388269856e+01
2.059285714285714164e+00,9.723977261111265147e-01,1.966786007282514293e+00,5.601783033760454611e-02,4.766002712878072600e+01
2.059285714285714164e+00,9.937691047069754369e-01,1.992051953908518636e+00,5.763752802449517709e-02,5.535295123298708830e+01
2.059285714285714164e+00,1.015140483302824359e+00,1.990796704968420316e+00,5.803183929544827868e-02,7.088564344741774903e+01
2.059285714285714164e+00,1.036511861898673281e+00,2.016953163319703979e+00,5.678003485795570654e-02,7.598785289212216298e+01
2.059285714285714164e+00,1.057883240494522203e+00,2.016368695675608613e+00,5.530272919011017252e-02,7.541106469380190447e+01
2.059285714285714164e+00,1.079254619090371126e+00,2.012957578360110134e+00,5.407578036833231294e-02,7.285181350787327403e+01
2.059285714285714164e+00,1.100625997686220048e+00,1.979221734120354625e+00,5.334228246561443371e-02,7.057923492625484130e+01
2.059285714285714164e+00,1.121997376282068970e+00,1.962537047603933438e+00,5.311982090682073471e-02,6.965279448996783174e+01
2.059285714285714164e+00,1.143368754877918114e+00,2.013904582294851586e+00,5.334384428302850478e-02,7.024434618735389790e+01
2.059285714285714164e+00,1.164740133473766814e+00,1.990840408285327712e+00,5.394004993867148462e-02,7.212378070272505681e+01
2.059285714285714164e+00,1.186111512069615959e+00,1.996341931453872176e+00,5.486523546056056716e-02,7.469689725267642189e+01
2.059285714285714164e+00,1.207482890665464659e+00,2.008107598860559673e+00,5.585046880833971494e-02,7.664608804809158471e+01
2.059285714285714164e+00,1.228854269261313803e+00,1.963530214951611619e+00,5.682159892672480200e-02,7.643820647280783476e+01
2.059285714285714164e+00,1.250225647857162503e+00,1.979513116075704238e+00,5.719496301196221738e-02,7.136361824313340207e+01
2.059285714285714164e+00,1.271597026453011647e+00,2.020517114397976766e+00,5.647064354631061572e-02,5.995948495805391332e+01
2.059285714285714164e+00,1.292968405048860348e+00,1.984575407942595016e+00,5.400700597055388408e-02,4.926811599683770737e+01
2.059285714285714164e+00,1.314339783644709492e+00,2.010098927413595415e+00,5.509666328587024126e-02,5.069473465561208059e+01
2.059285714285714164e+00,1.335711162240558414e+00,2.014875945645446809e+00,5.724891445151009811e-02,6.817744414619656368e+01
2.059285714285714164e+00,1.357082540836407336e+00,2.007140341972190267e+00,5.550909909862017377e-02,8.309626250950120152e+01
2.059285714285714164e+00,1.378453919432256258e+00,1.922466067117166943e+00,5.093707871181123864e-02,7.993892842938289789e+01
2.059285714285714164e+00,1.399825298028105180e+00,2.015507046969187144e+00,4.286092548615876019e-02,5.501720439524925865e+01
2.059285714285714164e+00,1.421196676623954103e+00,1.992231509480975049e+00,3.938243610135395284e-02,4.884056660981948994e+01
2.059285714285714164e+00,1.442568055219803025e+00,2.019462008130258113e+00,3.717700386956392794e-02,7.928403411973302184e+01
2.059285714285714164e+00,1.463939433815652169e+00,2.016137565424122258e+00,2.688454887042725228e-02,8.456425430781617081e+01
2.059285714285714164e+00,1.485310812411500869e+00,2.011958077389493837e+00,1.402266692355324564e-02,4.789669490836659804e+01
2.059285714285714164e+00,1.506682191007350013e+00,2.012881958558319972e+00,1.069591431705269567e-02,5.652411730369622234e+01
2.059285714285714164e+00,1.528053569603198714e+00,1.990025379226064706e+00,4.028075054538790035e-03,8.758872933415598538e+01
2.059285714285714164e+00,1.549424948199047858e+00,1.947890919988037428e+00,1.411171981610307054e-02,5.676464028577806431e+01
2.059285714285714164e+00,1.570796326794896558e+00,2.011857999825176435e+00,2.006303957315705433e-02,5.188507196467720206e+01
2.063571428571428612e+00,5.235987755982988157e-01,1.000000000000000000e+01,7.583802836366746902e+00,2.318962320405048843e+02
2.063571428571428612e+00,5.449701541941477378e-01,1.000000000000000000e+01,6.420901283960496642e+01,4.537024997072209942e+01
2.063571428571428612e+00,5.663415327899966600e-01,1.000000000000000000e+01,1.006838202674221083e+00,9.935052126842444409e+01
2.063571428571428612e+00,5.877129113858455822e-01,1.000000000000000000e+01,9.051424533165970399e-01,1.004358207594317491e+02
2.063571428571428612e+00,6.090842899816946154e-01,1.000000000000000000e+01,1.004328398359086272e+00,1.900345283527116180e+01
2.063571428571428612e+00,6.304556685775435376e-01,5.735267963722231244e+00,2.203711348170484322e-02,2.922816716130599701e+01
2.063571428571428612e+00,6.518270471733924598e-01,3.852363069694394682e+00,2.007249972969512783e-02,6.897881246103165154e+01
2.063571428571428612e+00,6.731984257692413820e-01,1.986479259189592561e+00,1.133993104801587701e-02,9.967251480024269483e+01
2.063571428571428612e+00,6.945698043650903042e-01,2.009781830573910799e+00,4.382506482135929693e-02,6.778269423145461303e+01
2.063571428571428612e+00,7.159411829609392264e-01,2.005330942082550472e+00,4.725475249896051583e-02,3.903934424180079787e+01
2.063571428571428612e+00,7.373125615567881486e-01,1.991287334955556432e+00,4.889124375518109217e-02,4.007285917979093881e+01
2.063571428571428612e+00,7.586839401526370708e-01,1.991483095888862076e+00,3.822616125473746879e-02,3.927322693291677069e+01
2.063571428571428612e+00,7.800553187484859929e-01,2.001347730164302341e+00,1.707637878309632706e-02,7.224883801850329235e+01
2.063571428571428612e+00,8.014266973443349151e-01,1.988394873691300413e+00,3.415554690279608979e-03,8.249247048078018452e+01
2.063571428571428612e+00,8.227980759401839483e-01,1.881795539941206519e+00,2.076546189208498816e-02,4.104667276305202250e+01
2.063571428571428612e+00,8.441694545360328705e-01,2.018414946190530745e+00,3.944483144130396524e-02,8.728069358168539793e+01
2.063571428571428612e+00,8.655408331318817927e-01,2.016354048267880117e+00,4.852804384941206833e-02,5.270043146117860289e+01
2.063571428571428612e+00,8.869122117277307149e-01,2.020009121090357684e+00,5.565464202361510709e-02,7.161063203449231196e+01
2.063571428571428612e+00,9.082835903235796371e-01,1.930944738945525208e+00,6.137028248227652943e-02,8.034587925886471282e+01
2.063571428571428612e+00,9.296549689194286703e-01,1.977679008325875509e+00,5.912705496419456280e-02,5.288340558853739282e+01
2.063571428571428612e+00,9.510263475152775925e-01,2.020342230915328496e+00,5.770483775706360119e-02,5.270500665801689166e+01
2.063571428571428612e+00,9.723977261111265147e-01,1.914416878329371574e+00,5.839271157192474360e-02,7.144834356714027024e+01
2.063571428571428612e+00,9.937691047069754369e-01,2.004240999429455439e+00,5.592512534888793158e-02,7.571819840181557026e+01
2.063571428571428612e+00,1.015140483302824359e+00,1.978552851608788465e+00,5.280267917450989779e-02,6.887313879575667386e+01
2.063571428571428612e+00,1.036511861898673281e+00,1.845769422429577311e+00,4.965373365946696566e-02,5.893972708266402805e+01
2.063571428571428612e+00,1.057883240494522203e+00,2.001916403498578578e+00,4.682688597340104592e-02,5.142928496976351482e+01
2.063571428571428612e+00,1.079254619090371126e+00,2.001766937573744798e+00,4.492187985550975815e-02,4.781475969745558530e+01
2.063571428571428612e+00,1.100625997686220048e+00,2.010414384925188536e+00,4.394027128349300981e-02,4.673227271983628839e+01
2.063571428571428612e+00,1.121997376282068970e+00,2.013089020226206394e+00,4.372527068836148945e-02,4.658870046385845853e+01
2.063571428571428612e+00,1.143368754877918114e+00,1.960941166403748159e+00,4.406135871920963815e-02,4.666044205999342154e+01
2.063571428571428612e+00,1.164740133473766814e+00,2.017458765934075693e+00,4.494499051449679650e-02,4.719512024249511484e+01
2.063571428571428612e+00,1.186111512069615959e+00,1.954057099420270838e+00,4.644797223489129795e-02,4.913006694361923365e+01
2.063571428571428612e+00,1.207482890665464659e+00,1.900804206967416476e+00,4.859695755704426801e-02,5.354816856870517228e+01
2.063571428571428612e+00,1.228854269261313803e+00,1.954767140124771485e+00,5.107327834115608228e-02,6.079238561522003437e+01
2.063571428571428612e+00,1.250225647857162503e+00,1.985834067314578899e+00,5.348250507136477483e-02,6.941884824907863560e+01
2.063571428571428612e+00,1.271597026453011647e+00,2.026701853122804042e+00,5.552724258680996616e-02,7.607879660985278747e+01
2.063571428571428612e+00,1.292968405048860348e+00,2.001244453247883470e+00,5.695409623610539485e-02,7.666210492422528944e+01
2.063571428571428612e+00,1.314339783644709492e+00,2.015421725335697190e+00,5.703712309011441106e-02,6.670147956029131819e+01
2.063571428571428612e+00,1.335711162240558414e+00,1.990165409629702564e+00,5.422747206333761172e-02,5.060922301740011875e+01
2.063571428571428612e+00,1.357082540836407336e+00,1.988443651498594589e+00,5.513501340654820143e-02,5.154867437877629754e+01
2.063571428571428612e+00,1.378453919432256258e+00,2.009965112046543378e+00,5.699269750894223052e-02,7.270508524596932887e+01
2.063571428571428612e+00,1.399825298028105180e+00,1.957323167763544536e+00,5.380526890753930397e-02,8.464836411501019597e+01
2.063571428571428612e+00,1.421196676623954103e+00,1.990633727995521740e+00,4.731742841341610856e-02,6.998158977549981330e+01
2.063571428571428612e+00,1.442568055219803025e+00,1.991360637561277125e+00,3.802348637523096653e-02,4.391718928894730567e+01
2.063571428571428612e+00,1.463939433815652169e+00,2.013204129373295181e+00,3.890006442626845612e-02,6.883502062856362613e+01
2.063571428571428612e+00,1.485310812411500869e+00,2.013690358500343613e+00,2.967415094484346025e-02,8.735619168535787082e+01
2.063571428571428612e+00,1.506682191007350013e+00,2.011433333472922413e+00,1.650315312874983675e-02,5.810336710949368211e+01
2.063571428571428612e+00,1.528053569603198714e+00,2.009986491963352329e+00,1.031313960806108654e-02,4.820554797539238479e+01
2.063571428571428612e+00,1.549424948199047858e+00,1.973509712375484559e+00,4.428480189491354295e-03,8.629207359326571236e+01
2.063571428571428612e+00,1.570796326794896558e+00,2.017481945410415367e+00,1.367621974017715208e-02,6.233112897378861561e+01
2.067857142857143060e+00,5.235987755982988157e-01,1.000000000000000000e+01,2.517984592842552161e+01,2.703946976343557296e+01
2.067857142857143060e+00,5.449701541941477378e-01,1.000000000000000000e+01,7.890179716347794914e-01,7.695743172413627065e+01
2.067857142857143060e+00,5.663415327899966600e-01,1.000000000000000000e+01,8.810436532117655872e-01,2.354892009383318339e+02
2.067857142857143060e+00,5.877129113858455822e-01,1.000000000000000000e+01,8.681228812794391514e-01,1.344016530735516035e+01
2.067857142857143060e+00,6.090842899816946154e-01,4.409853609712246048e+00,1.111126729176976219e-02,8.407613350569231159e+01
2.067857142857143060e+00,6.304556685775435376e-01,1.000000000000000000e+01,8.556964531932610640e+00,7.577969961534535059e+01
2.067857142857143060e+00,6.518270471733924598e-01,1.981606610572250071e+00,1.191410338202280629e-02,5.960622585562863662e+01
2.067857142857143060e+00,6.731984257692413820e-01,2.011286245560333086e+00,2.431504248660965040e-02,5.358592981017565648e+01
2.067857142857143060e+00,6.945698043650903042e-01,2.022674667918828106e+00,4.611515876463854330e-02,7.763151782166158910e+01
2.067857142857143060e+00,7.159411829609392264e-01,1.997219315661483696e+00,5.955474186628810507e-02,9.575836597748482859e+01
2.067857142857143060e+00,7.373125615567881486e-01,2.017885720781866787e+00,5.123924777351616250e-02,9.035784011849254682e+01
2.067857142857143060e+00,7.586839401526370708e-01,1.986481040014730581e+00,3.264330417867174206e-02,7.807512227639209357e+01
2.067857142857143060e+00,7.800553187484859929e-01,1.981739528065781464e+00,1.272671119213302816e-02,4.058310792041600479e+01
2.067857142857143060e+00,8.014266973443349151e-01,2.001188973961178341e+00,1.882355782292162438e-02,6.956186047265121886e+01
2.067857142857143060e+00,8.227980759401839483e-01,2.005012984090868144e+00,3.350084231462135270e-02,7.636865921653208034e+01
2.067857142857143060e+00,8.441694545360328705e-01,2.001363216235114262e+00,4.974319428786162789e-02,6.372427668081431307e+01
2.067857142857143060e+00,8.655408331318817927e-01,1.969300882973924915e+00,5.469219304468386778e-02,6.577598316045305182e+01
2.067857142857143060e+00,8.869122117277307149e-01,1.990140340235748706e+00,6.186602490115222092e-02,8.083237981015496132e+01
2.067857142857143060e+00,9.082835903235796371e-01,2.019284310803403315e+00,5.886151403571422691e-02,5.071767076884835745e+01
2.067857142857143060e+00,9.296549689194286703e-01,1.969560627758929261e+00,5.874394313935896172e-02,5.922276922739234806e+01
2.067857142857143060e+00,9.510263475152775925e-01,2.010130820017714814e+00,5.755963519940077155e-02,7.559940116437282143e+01
2.067857142857143060e+00,9.723977261111265147e-01,2.013123940226439590e+00,5.335658601889221170e-02,7.023369853007586983e+01
2.067857142857143060e+00,9.937691047069754369e-01,2.013436598804519750e+00,4.848715340571647936e-02,5.587861810165275500e+01
2.067857142857143060e+00,1.015140483302824359e+00,1.948098860641267915e+00,4.371441190973462954e-02,4.696172379033308175e+01
2.067857142857143060e+00,1.036511861898673281e+00,1.942732249057711025e+00,4.123508133827065436e-02,4.856348420543509548e+01
2.067857142857143060e+00,1.057883240494522203e+00,2.012597186066152677e+00,3.974729500890985395e-02,5.456070003690255987e+01
2.067857142857143060e+00,1.079254619090371126e+00,1.983040106186455098e+00,3.921376302754926713e-02,5.782746174825673791e+01
2.067857142857143060e+00,1.100625997686220048e+00,2.006332065689708788e+00,3.857017566957837013e-02,6.014889806948162487e+01
2.067857142857143060e+00,1.121997376282068970e+00,2.012750642129633949e+00,3.811168115221807290e-02,6.168797787100914576e+01
2.067857142857143060e+00,1.143368754877918114e+00,2.015237071239497801e+00,3.832941222423138367e-02,6.188230508679891528e+01
2.067857142857143060e+00,1.164740133473766814e+00,2.002480055453161434e+00,3.929853718482518438e-02,6.047789573785112793e+01
2.067857142857143060e+00,1.186111512069615959e+00,1.984876144234400730e+00,4.075105015008244347e-02,5.736757564667684051e+01
2.067857142857143060e+00,1.207482890665464659e+00,1.937235982150013136e+00,4.201145968413982912e-02,5.302192559575378539e+01
2.067857142857143060e+00,1.228854269261313803e+00,2.006132424784212276e+00,4.326280890387721595e-02,4.826007764588630522e+01
2.067857142857143060e+00,1.250225647857162503e+00,2.009474686146821565e+00,4.527008547886845341e-02,4.699728457592626540e+01
2.067857142857143060e+00,1.271597026453011647e+00,2.013579812277219716e+00,4.907549278019297107e-02,5.350387265167509554e+01
2.067857142857143060e+00,1.292968405048860348e+00,2.014288349998145655e+00,5.286268025187972758e-02,6.573210035663046824e+01
2.067857142857143060e+00,1.314339783644709492e+00,2.003883994479386033e+00,5.567618554399136194e-02,7.593215346321336767e+01
2.067857142857143060e+00,1.335711162240558414e+00,1.841048425948530465e+00,5.735115084711334132e-02,7.637076845113749357e+01
2.067857142857143060e+00,1.357082540836407336e+00,1.986552873768516081e+00,5.664386267446788054e-02,6.279374624001505367e+01
2.067857142857143060e+00,1.378453919432256258e+00,2.017807293848368211e+00,5.311201078182218455e-02,4.739367880869200178e+01
2.067857142857143060e+00,1.399825298028105180e+00,1.984216658817576251e+00,5.680880349168345583e-02,6.257238640067981095e+01
2.067857142857143060e+00,1.421196676623954103e+00,1.991212263977611530e+00,5.517745066471170523e-02,8.300535518023028203e+01
2.067857142857143060e+00,1.442568055219803025e+00,1.978363733850159623e+00,4.938907254424256682e-02,7.770862082494515732e+01
2.067857142857143060e+00,1.463939433815652169e+00,1.990902809187735434e+00,3.923012376424712261e-02,4.630060916521766501e+01
2.067857142857143060e+00,1.485310812411500869e+00,2.017865507488556531e+00,3.920612095009447934e-02,6.344561756036495126e+01
2.067857142857143060e+00,1.506682191007350013e+00,2.014419711861449080e+00,3.047759755159481360e-02,8.755498671247218567e+01
2.067857142857143060e+00,1.528053569603198714e+00,2.011196191362028429e+00,1.683805963619756929e-02,6.079461528165189321e+01
2.067857142857143060e+00,1.549424948199047858e+00,1.974580850665764054e+00,9.921143109476341510e-03,4.721485998617567503e+01
2.067857142857143060e+00,1.570796326794896558e+00,2.019268898694277059e+00,4.370341295615643752e-03,8.644257799853751578e+01
2.072142857142857064e+00,5.235987755982988157e-01,1.000000000000000000e+01,1.053092384352606103e+00,1.622576809229369701e+02
2.072142857142857064e+00,5.449701541941477378e-01,1.000000000000000000e+01,8.192587352035615167e-01,1.050412454871767522e+02
2.072142857142857064e+00,5.663415327899966600e-01,1.000000000000000000e+01,8.821339939634409433e-01,1.770995687453513412e+01
2.072142857142857064e+00,5.877129113858455822e-01,1.242757619498741661e+01,4.053074796889469950e-02,1.084549972678704961e+02
2.072142857142857064e+00,6.090842899816946154e-01,1.000000000000000000e+01,1.296470659173266649e+00,2.144275336574339121e+02
2.072142857142857064e+00,6.304556685775435376e-01,1.000000000000000000e+01,2.625209348719851121e+01,3.578644253790832153e+01
2.072142857142857064e+00,6.518270471733924598e-01,1.992300844951399696e+00,5.358173162611432061e-03,8.888787157455348620e+01
2.072142857142857064e+00,6.731984257692413820e-01,2.011925497127220908e+00,2.936667861134177951e-02,8.943289625414298882e+01
2.072142857142857064e+00,6.945698043650903042e-01,2.000614510498841536e+00,5.713759497503775181e-02,8.542895904461616396e+01
2.072142857142857064e+00,7.159411829609392264e-01,2.009859664917232003e+00,5.782376562671902309e-02,6.122859001498280662e+01
2.072142857142857064e+00,7.373125615567881486e-01,1.992672773971517763e+00,4.236055015261979556e-02,5.778774722025742250e+01
2.072142857142857064e+00,7.586839401526370708e-01,2.012674054016150738e+00,1.827742086488326825e-02,7.647938185079181039e+01
2.072142857142857064e+00,7.800553187484859929e-01,1.967138787777147124e+00,5.503060550641698627e-03,8.517221725034576707e+01
2.072142857142857064e+00,8.014266973443349151e-01,1.999951620902562066e+00,2.403136316030925548e-02,4.143770329218862258e+01
2.072142857142857064e+00,8.227980759401839483e-01,2.022784089542606800e+00,4.606793452457361854e-02,8.366317564253397165e+01
2.072142857142857064e+00,8.441694545360328705e-01,1.989543708084248630e+00,5.033979473338058563e-02,4.992591926345055242e+01
2.072142857142857064e+00,8.655408331318817927e-01,2.012204467426168097e+00,6.146889508450242845e-02,8.374171548949608734e+01
2.072142857142857064e+00,8.869122117277307149e-01,2.008773054274401115e+00,6.039041453121059277e-02,5.438387522052796186e+01
2.072142857142857064e+00,9.082835903235796371e-01,2.002383751143373303e+00,5.905887599163417434e-02,6.007773414729784633e+01
2.072142857142857064e+00,9.296549689194286703e-01,1.955678655871617266e+00,5.712537680735082363e-02,7.592379386997065183e+01
2.072142857142857064e+00,9.510263475152775925e-01,2.010901113546873287e+00,5.174327127697529033e-02,6.542786757788176999e+01
2.072142857142857064e+00,9.723977261111265147e-01,2.002422012912204341e+00,4.525593377616694835e-02,4.924051516105821946e+01
2.072142857142857064e+00,9.937691047069754369e-01,1.974417335923935646e+00,4.099449224979178491e-02,4.829608927867076318e+01
2.072142857142857064e+00,1.015140483302824359e+00,2.010591328653005050e+00,3.788197673755907408e-02,5.850453939310320806e+01
2.072142857142857064e+00,1.036511861898673281e+00,2.010992509587956611e+00,3.487525974716965127e-02,6.460426995403705064e+01
2.072142857142857064e+00,1.057883240494522203e+00,2.010819474227310444e+00,3.188437533388178285e-02,6.763629815529553468e+01
2.072142857142857064e+00,1.079254619090371126e+00,1.972796151521419850e+00,2.967966913191725717e-02,6.815331563116625091e+01
2.072142857142857064e+00,1.100625997686220048e+00,1.977931519375691005e+00,2.844062911165439606e-02,6.777335686050328434e+01
