a2,f2,megno2,final_e2,final_theta2
1.995000000000000107e+00,1.506682191007350013e+00,1.400170804991327778e+01,3.262338200583209114e-02,9.408039406915750646e+01
1.995000000000000107e+00,1.528053569603198714e+00,1.144223043826526975e+01,6.312050706905965314e-02,1.023764088661143887e+02
1.995000000000000107e+00,1.549424948199047858e+00,1.000000000000000000e+01,5.482437688338283266e+00,1.944117521274561398e+02
1.995000000000000107e+00,1.570796326794896558e+00,1.000000000000000000e+01,1.297349628052600012e+00,2.059684048274716872e+02
1.999285714285714333e+00,5.235987755982988157e-01,1.000000000000000000e+01,5.661975068286256629e+00,8.716794881449930088e+00
1.999285714285714333e+00,5.449701541941477378e-01,1.000000000000000000e+01,2.090393026083827266e+01,1.293436745417277578e+01
1.999285714285714333e+00,5.663415327899966600e-01,1.000000000000000000e+01,8.341159425786734971e+00,1.436369231632999544e+01
1.999285714285714333e+00,5.877129113858455822e-01,1.000000000000000000e+01,1.265043915100791727e+00,2.077678359539408746e+02
1.999285714285714333e+00,6.090842899816946154e-01,1.000000000000000000e+01,7.724240917176130594e+00,1.791187686886058827e+02
1.999285714285714333e+00,6.304556685775435376e-01,1.000000000000000000e+01,9.297257656222489564e-01,1.421990385516432127e+02
1.999285714285714333e+00,6.518270471733924598e-01,1.000000000000000000e+01,5.229712622001772893e+00,1.870363086300433224e+02
1.999285714285714333e+00,6.731984257692413820e-01,1.000000000000000000e+01,1.051628480859507331e+00,1.069822624431368610e+02
1.999285714285714333e+00,6.945698043650903042e-01,1.184045453834302180e+02,5.337522027241395906e-01,2.135084650251023106e+02
1.999285714285714333e+00,7.159411829609392264e-01,1.000000000000000000e+01,8.005966612896131540e-01,3.839398027749984976e+01
1.999285714285714333e+00,7.373125615567881486e-01,1.000000000000000000e+01,4.009868056715485629e+00,2.025574724330024026e+02
1.999285714285714333e+00,7.586839401526370708e-01,1.000000000000000000e+01,1.097836925604291025e+00,5.677866810869858938e+01
1.999285714285714333e+00,7.800553187484859929e-01,6.461495208337936447e+00,7.846107895880022332e-02,4.637278444978995395e+01
1.999285714285714333e+00,8.014266973443349151e-01,1.063339673224851545e+01,3.788541574653171012e-02,5.042034019108471199e+01
1.999285714285714333e+00,8.227980759401839483e-01,1.000000000000000000e+01,2.113082915761513192e+00,8.488376893079274055e+01
1.999285714285714333e+00,8.441694545360328705e-01,1.000000000000000000e+01,2.080637874361501716e+00,1.756515002264914642e+02
1.999285714285714333e+00,8.655408331318817927e-01,2.060224541896084816e+01,3.013548575575473731e-01,1.114343687375970262e+02
1.999285714285714333e+00,8.869122117277307149e-01,3.807066032287014234e+00,8.295833326559426402e-02,1.106394062422110807e+02
1.999285714285714333e+00,9.082835903235796371e-01,1.000000000000000000e+01,8.566725032401512063e-01,1.320270458894201511e+02
1.999285714285714333e+00,9.296549689194286703e-01,1.000000000000000000e+01,5.644969318211606080e+00,1.370095092909131438e+02
1.999285714285714333e+00,9.510263475152775925e-01,1.000000000000000000e+01,1.052539311608438499e+00,2.568507889597946701e+02
1.999285714285714333e+00,9.723977261111265147e-01,1.507740767251258873e+01,3.146788719619304092e-02,4.404122876554971810e+01
1.999285714285714333e+00,9.937691047069754369e-01,1.487761037443030254e+01,6.428942312296120898e-02,1.341471230024007184e+02
1.999285714285714333e+00,1.015140483302824359e+00,1.000000000000000000e+01,1.000383703751669850e+00,3.754386077941757094e+01
1.999285714285714333e+00,1.036511861898673281e+00,1.000000000000000000e+01,1.062838805636198813e+00,1.410857045511842678e+01
1.999285714285714333e+00,1.057883240494522203e+00,1.079688238372411213e+01,2.148442181337666124e-01,3.293534344021209392e+01
1.999285714285714333e+00,1.079254619090371126e+00,2.670441922094833664e+00,7.405554228161062569e-02,4.898741366421755572e+01
1.999285714285714333e+00,1.100625997686220048e+00,1.000000000000000000e+01,1.874336804655191600e+02,2.027444391119890952e+02
1.999285714285714333e+00,1.121997376282068970e+00,1.000000000000000000e+01,8.001622367010362558e-01,1.358829881743907038e+02
1.999285714285714333e+00,1.143368754877918114e+00,1.000000000000000000e+01,1.880082016056803917e+00,4.454362360768408635e+00
1.999285714285714333e+00,1.164740133473766814e+00,1.000000000000000000e+01,9.046714012143372008e-01,2.582744602110720393e+02
1.999285714285714333e+00,1.186111512069615959e+00,1.000000000000000000e+01,9.859604404344405326e-01,6.231253033993986890e+01
1.999285714285714333e+00,1.207482890665464659e+00,1.000000000000000000e+01,5.256800858816479405e+00,1.844162954431630226e+02
1.999285714285714333e+00,1.228854269261313803e+00,1.000000000000000000e+01,1.349353643280423620e+00,2.308634697441916614e+02
1.999285714285714333e+00,1.250225647857162503e+00,1.000000000000000000e+01,1.810707066614424487e+00,4.217226999297534462e+01
1.999285714285714333e+00,1.271597026453011647e+00,6.906195506720495203e+00,6.831656073565325893e-02,3.284988620788710989e+01
1.999285714285714333e+00,1.292968405048860348e+00,3.876892055150268135e+00,2.237696697295931542e-02,1.070413366867578873e+02
1.999285714285714333e+00,1.314339783644709492e+00,5.969740557459554786e+00,6.112885610599306380e-02,9.631320716130984749e+01
1.999285714285714333e+00,1.335711162240558414e+00,1.000000000000000000e+01,1.245622413383666416e+00,1.687178469821759279e+02
1.999285714285714333e+00,1.357082540836407336e+00,1.231903527068531901e+01,4.665013608983318433e-02,3.360516977606409483e+01
1.999285714285714333e+00,1.378453919432256258e+00,1.438889928402834606e+01,6.981127867852653102e-02,2.664051921167086334e+01
1.999285714285714333e+00,1.399825298028105180e+00,8.471476382967871643e+00,3.727857594981272282e-02,4.173323955194715751e+01
1.999285714285714333e+00,1.421196676623954103e+00,1.000000000000000000e+01,2.899280604084332857e+00,1.896875993891312007e+01
1.999285714285714333e+00,1.442568055219803025e+00,1.000000000000000000e+01,1.827206351888120039e+01,2.582958163014654929e+02
1.999285714285714333e+00,1.463939433815652169e+00,5.596409031797291433e+00,7.059116262154574439e-02,9.219578753412598360e+01
1.999285714285714333e+00,1.485310812411500869e+00,4.633270498582785279e+00,4.087905590668397537e-02,1.107130068140762944e+02
1.999285714285714333e+00,1.506682191007350013e+00,1.000000000000000000e+01,3.111979756505141026e+00,5.116625560599326938e+00
1.999285714285714333e+00,1.528053569603198714e+00,1.000000000000000000e+01,6.082202095878942671e+00,2.000915646708513975e+02
1.999285714285714333e+00,1.549424948199047858e+00,6.743692587585893072e+00,6.077122679355794616e-02,7.576789681335183957e+01
1.999285714285714333e+00,1.570796326794896558e+00,3.125941007420162343e+00,6.112181278834830783e-02,9.435707697026136032e+01
2.003571428571428559e+00,5.235987755982988157e-01,1.000000000000000000e+01,8.052362427303910719e-01,1.501951618633643761e+02
2.003571428571428559e+00,5.449701541941477378e-01,1.000000000000000000e+01,1.343203347721618091e+00,1.141348236722203779e+02
2.003571428571428559e+00,5.663415327899966600e-01,1.000000000000000000e+01,1.701213753195308653e+00,2.009836698429164983e+02
2.003571428571428559e+00,5.877129113858455822e-01,1.000000000000000000e+01,1.720400916462483831e+00,1.636317394195665429e+02
2.003571428571428559e+00,6.090842899816946154e-01,1.000000000000000000e+01,1.050472963327850673e+00,1.253539957666716163e+02
2.003571428571428559e+00,6.304556685775435376e-01,1.000000000000000000e+01,1.123776477129793783e+00,1.853474650686754899e+02
2.003571428571428559e+00,6.518270471733924598e-01,1.000000000000000000e+01,7.816666543726377148e-01,2.738277060863088650e+02
2.003571428571428559e+00,6.731984257692413820e-01,1.000000000000000000e+01,8.504902628588167701e+00,2.515503143866135076e+02
2.003571428571428559e+00,6.945698043650903042e-01,1.000000000000000000e+01,7.474122639419320535e+01,7.077943411719598998e+01
2.003571428571428559e+00,7.159411829609392264e-01,1.000000000000000000e+01,1.347675283841585969e+00,1.671680131922647305e+01
2.003571428571428559e+00,7.373125615567881486e-01,4.259897113976854222e+00,6.436498965408381234e-02,9.750286035650975691e+01
2.003571428571428559e+00,7.586839401526370708e-01,6.941665917906354899e+00,6.265949232860261453e-02,1.143991290950311850e+02
2.003571428571428559e+00,7.800553187484859929e-01,1.000000000000000000e+01,1.003081622095788106e+00,6.640779283217534612e+01
2.003571428571428559e+00,8.014266973443349151e-01,2.654007938579047376e+00,8.611155648594247258e-02,1.258096981986685989e+02
2.003571428571428559e+00,8.227980759401839483e-01,4.681608074074372183e+00,6.016199476238920374e-02,1.045525015277488734e+02
2.003571428571428559e+00,8.441694545360328705e-01,1.000000000000000000e+01,1.975389929647321186e+00,8.360142211452527283e-02
2.003571428571428559e+00,8.655408331318817927e-01,1.000000000000000000e+01,9.137721038194954737e-01,1.883009005601929289e+02
2.003571428571428559e+00,8.869122117277307149e-01,1.000000000000000000e+01,2.116938031685775989e+00,1.936754841541193173e+01
2.003571428571428559e+00,9.082835903235796371e-01,1.000000000000000000e+01,7.216155352925781017e+02,3.159116546558508531e+01
2.003571428571428559e+00,9.296549689194286703e-01,1.000000000000000000e+01,8.613660615916347574e-01,4.530664104294080374e+01
2.003571428571428559e+00,9.510263475152775925e-01,1.000000000000000000e+01,8.608722626487317342e-01,4.700942956703542563e+00
2.003571428571428559e+00,9.723977261111265147e-01,1.000000000000000000e+01,6.108814278732348058e+00,9.438098198552363272e+01
2.003571428571428559e+00,9.937691047069754369e-01,1.000000000000000000e+01,1.565456432342595905e+00,1.369351937427506449e+01
2.003571428571428559e+00,1.015140483302824359e+00,3.821155445323518141e+00,1.822941419135971214e-02,4.883809062039944848e+01
2.003571428571428559e+00,1.036511861898673281e+00,1.299213208752522242e+01,2.488307500500186731e-01,6.069630368524821762e+01
2.003571428571428559e+00,1.057883240494522203e+00,7.020532677969300472e+00,7.977811274610301095e-02,5.839871176623577043e+01
2.003571428571428559e+00,1.079254619090371126e+00,1.000000000000000000e+01,1.791985304432654047e+01,2.409313955561185949e+01
2.003571428571428559e+00,1.100625997686220048e+00,1.325456679259080239e+01,5.641395066643501988e-01,9.794992599084041274e+01
2.003571428571428559e+00,1.121997376282068970e+00,1.000000000000000000e+01,4.324148799820012989e+00,2.590905552757409680e+01
2.003571428571428559e+00,1.143368754877918114e+00,4.707226377287492269e+00,8.196037246290445444e-02,4.101840879190672950e+01
2.003571428571428559e+00,1.164740133473766814e+00,3.056162453041592730e+00,2.760687141848562273e-02,5.398696868461747300e+01
2.003571428571428559e+00,1.186111512069615959e+00,1.000000000000000000e+01,7.138880381610703374e+00,2.115778731329047275e+02
2.003571428571428559e+00,1.207482890665464659e+00,1.000000000000000000e+01,1.973992741559327468e+00,3.293993422741124277e+01
2.003571428571428559e+00,1.228854269261313803e+00,3.435316511069157475e+00,4.863833039957123072e-02,1.173233962550280438e+02
2.003571428571428559e+00,1.250225647857162503e+00,6.302456772361770376e+00,1.274780161577165061e-01,4.721584001994467883e+01
2.003571428571428559e+00,1.271597026453011647e+00,7.703318655452724428e+00,3.332921153182908519e-02,9.216788505025553491e+01
2.003571428571428559e+00,1.292968405048860348e+00,1.000000000000000000e+01,9.888769674582679192e-01,7.102759193184162712e+01
2.003571428571428559e+00,1.314339783644709492e+00,1.000000000000000000e+01,2.618237286811071499e+03,1.135172524938386118e+02
2.003571428571428559e+00,1.335711162240558414e+00,1.000000000000000000e+01,1.531078821917865795e+01,2.834024412445633061e+02
2.003571428571428559e+00,1.357082540836407336e+00,1.000000000000000000e+01,8.428142417639230555e-01,1.299627433807594059e+02
2.003571428571428559e+00,1.378453919432256258e+00,8.387591422710203304e+00,8.270157648419547425e-02,1.065632743318237203e+02
2.003571428571428559e+00,1.399825298028105180e+00,1.000000000000000000e+01,5.324435477381071813e+00,1.469015894922739562e+02
2.003571428571428559e+00,1.421196676623954103e+00,1.000000000000000000e+01,1.039868423102525252e+00,9.264876992209983086e+01
2.003571428571428559e+00,1.442568055219803025e+00,5.914509566321088485e+00,8.781173093235282445e-02,8.851059647399466712e+01
2.003571428571428559e+00,1.463939433815652169e+00,1.000000000000000000e+01,2.170486894329620213e+02,6.131981668122811158e+01
2.003571428571428559e+00,1.485310812411500869e+00,1.000000000000000000e+01,1.451857990817085664e+01,4.966369773433089563e+01
2.003571428571428559e+00,1.506682191007350013e+00,1.000000000000000000e+01,1.521660976343419058e+01,5.253290068067550322e+01
2.003571428571428559e+00,1.528053569603198714e+00,1.000000000000000000e+01,8.567195366873019413e-01,3.144851493897887806e+01
2.003571428571428559e+00,1.549424948199047858e+00,1.000000000000000000e+01,1.199828680572591955e+00,1.364260567920086658e+02
2.003571428571428559e+00,1.570796326794896558e+00,3.092810722336716722e+01,5.049231799935265108e-02,1.710303056804717414e+02
2.007857142857143007e+00,5.235987755982988157e-01,1.000000000000000000e+01,1.381954324528676992e+01,1.523001280239959669e+02
2.007857142857143007e+00,5.449701541941477378e-01,1.000000000000000000e+01,3.083270302232334448e+00,3.140162579214431844e+02
2.007857142857143007e+00,5.663415327899966600e-01,1.000000000000000000e+01,8.518839818553298748e-01,2.468481947249595123e+02
2.007857142857143007e+00,5.877129113858455822e-01,1.000000000000000000e+01,1.320098800351658275e+00,5.873050895469593513e+01
2.007857142857143007e+00,6.090842899816946154e-01,1.000000000000000000e+01,6.452224530696614835e+00,1.255014836739992390e+01
2.007857142857143007e+00,6.304556685775435376e-01,1.000000000000000000e+01,9.377721375018489569e-01,1.233762786938389695e+02
2.007857142857143007e+00,6.518270471733924598e-01,1.000000000000000000e+01,9.547918171943993171e-01,2.953383655748003989e+01
2.007857142857143007e+00,6.731984257692413820e-01,1.000000000000000000e+01,2.042993150442069972e+00,3.454487582278027276e+02
2.007857142857143007e+00,6.945698043650903042e-01,3.870996458454782214e+02,9.996662977210276635e-01,5.385892941793516542e+01
2.007857142857143007e+00,7.159411829609392264e-01,1.000000000000000000e+01,1.284697065416666284e+00,1.600015456598987384e+02
2.007857142857143007e+00,7.373125615567881486e-01,6.174748796530724348e+01,6.044379464195862584e-01,6.003346229361616793e+01
2.007857142857143007e+00,7.586839401526370708e-01,2.010031257090611145e+00,9.219493795239201706e-02,1.182529083585733076e+02
2.007857142857143007e+00,7.800553187484859929e-01,1.000000000000000000e+01,1.000459909676387316e+00,8.766471603516977495e+01
2.007857142857143007e+00,8.014266973443349151e-01,2.406901567209619230e+01,3.699805955007873792e-01,9.396863381967064299e+01
2.007857142857143007e+00,8.227980759401839483e-01,6.267903296950736447e+00,7.276200479375627417e-02,1.162252180320689376e+02
2.007857142857143007e+00,8.441694545360328705e-01,6.011213738115320560e+00,2.521150744500945742e-02,9.530027896346589955e+01
2.007857142857143007e+00,8.655408331318817927e-01,1.000000000000000000e+01,5.194047461427810042e+00,2.217869463995047283e+02
2.007857142857143007e+00,8.869122117277307149e-01,7.807482850401811447e+01,2.682534075788131078e-01,2.347246905698570174e+01
2.007857142857143007e+00,9.082835903235796371e-01,1.000000000000000000e+01,1.183518951896247096e+01,5.129948556891623923e+01
2.007857142857143007e+00,9.296549689194286703e-01,1.000000000000000000e+01,4.490822910791306555e+01,2.104196168238214000e+02
2.007857142857143007e+00,9.510263475152775925e-01,1.000000000000000000e+01,9.121002446022610233e-01,1.168996278054229663e+02
2.007857142857143007e+00,9.723977261111265147e-01,1.000000000000000000e+01,9.712296118417910185e-01,9.515809727673308771e+01
2.007857142857143007e+00,9.937691047069754369e-01,1.000000000000000000e+01,1.858700774808113909e+00,2.325607625705358217e+01
2.007857142857143007e+00,1.015140483302824359e+00,1.000000000000000000e+01,8.410470492600454762e-01,1.312638609439013919e+02
2.007857142857143007e+00,1.036511861898673281e+00,1.000000000000000000e+01,6.601649156061111690e+00,2.339103134455624229e+02
2.007857142857143007e+00,1.057883240494522203e+00,1.000000000000000000e+01,1.819142776503374748e+00,2.569061178927624383e+02
2.007857142857143007e+00,1.079254619090371126e+00,1.000000000000000000e+01,8.701225299534362634e+00,2.529515424997144351e+02
2.007857142857143007e+00,1.100625997686220048e+00,1.404151523542661195e+01,1.015501074075425281e-01,1.030399101465014411e+02
2.007857142857143007e+00,1.121997376282068970e+00,1.000000000000000000e+01,7.558516483544765506e+05,9.596447510059519459e+01
2.007857142857143007e+00,1.143368754877918114e+00,1.000000000000000000e+01,2.287516297174261748e+00,5.116607320983329288e+01
2.007857142857143007e+00,1.164740133473766814e+00,1.000000000000000000e+01,8.411184152510525758e-01,9.359741433606097871e+01
2.007857142857143007e+00,1.186111512069615959e+00,1.000000000000000000e+01,8.229008364264654984e-01,5.393248955527095490e+01
2.007857142857143007e+00,1.207482890665464659e+00,1.000000000000000000e+01,1.958335196342080531e+00,7.995642378936405059e+00
2.007857142857143007e+00,1.228854269261313803e+00,1.000000000000000000e+01,7.085256412504504908e+01,1.046147474481517747e+02
2.007857142857143007e+00,1.250225647857162503e+00,1.000000000000000000e+01,1.476378749805070223e+00,9.731330783989713495e+01
2.007857142857143007e+00,1.271597026453011647e+00,3.717479142455688557e+00,4.020692213473594373e-02,9.450521633053605797e+01
2.007857142857143007e+00,1.292968405048860348e+00,4.229650342772782068e+00,4.023299250056779769e-02,1.140745378956787874e+02
2.007857142857143007e+00,1.314339783644709492e+00,5.496054228245637496e+00,1.231637903177901575e-02,1.012083556221101901e+02
2.007857142857143007e+00,1.335711162240558414e+00,1.000000000000000000e+01,4.579786744703769230e+00,1.869405369308822458e+02
2.007857142857143007e+00,1.357082540836407336e+00,1.000000000000000000e+01,3.512060725166553432e+00,1.262756887270341224e+02
2.007857142857143007e+00,1.378453919432256258e+00,1.000000000000000000e+01,8.564075901563035220e-01,1.403081486728135872e+02
2.007857142857143007e+00,1.399825298028105180e+00,1.170985286605927378e+01,9.005498756448571118e-02,2.005545886875653991e+02
2.007857142857143007e+00,1.421196676623954103e+00,9.872167999242035918e+00,6.692499442536395393e-02,1.097727341780052797e+02
2.007857142857143007e+00,1.442568055219803025e+00,8.808202891200423323e+00,7.306096734156819483e-02,1.000599585935917730e+02
2.007857142857143007e+00,1.463939433815652169e+00,1.000000000000000000e+01,3.161356326725287325e+00,1.033449067259884373e+02
2.007857142857143007e+00,1.485310812411500869e+00,1.000000000000000000e+01,8.340118668153957415e-01,6.514874254037174239e+01
2.007857142857143007e+00,1.506682191007350013e+00,1.258337848115414737e+01,7.007794786096684103e-02,1.542508961422459208e+02
2.007857142857143007e+00,1.528053569603198714e+00,1.000000000000000000e+01,1.946854726114267020e+00,3.545788193592394055e+00
2.007857142857143007e+00,1.549424948199047858e+00,6.894718321227553126e+00,5.471614427200248432e-02,8.947950857304046224e+01
2.007857142857143007e+00,1.570796326794896558e+00,6.513774862935844290e+00,1.333143569272055018e-01,5.324980005993988641e+01
2.012142857142857455e+00,5.235987755982988157e-01,1.000000000000000000e+01,5.527074150191404911e+00,9.854300240835145530e+01
2.012142857142857455e+00,5.449701541941477378e-01,1.000000000000000000e+01,1.870226451838742587e+00,2.066048410908418305e+02
2.012142857142857455e+00,5.663415327899966600e-01,1.000000000000000000e+01,1.176556135114363189e+00,1.169458727278512811e+02
2.012142857142857455e+00,5.877129113858455822e-01,1.000000000000000000e+01,2.266853002174589733e+02,6.279250540266109226e+01
2.012142857142857455e+00,6.090842899816946154e-01,1.000000000000000000e+01,1.025323235365060093e+00,2.566322199165513851e+01
2.012142857142857455e+00,6.304556685775435376e-01,1.000000000000000000e+01,9.018273818623486759e-01,2.496741359831688101e+02
2.012142857142857455e+00,6.518270471733924598e-01,1.000000000000000000e+01,1.226476746217965399e+02,3.900982319032610235e+01
2.012142857142857455e+00,6.731984257692413820e-01,1.000000000000000000e+01,1.948298808110718028e+01,2.941364007758328967e+02
2.012142857142857455e+00,6.945698043650903042e-01,1.000000000000000000e+01,1.079335652930934364e+00,2.550613870256273685e+01
2.012142857142857455e+00,7.159411829609392264e-01,4.627982855503363524e+00,7.539339101193422155e-02,9.962117306414246798e+01
2.012142857142857455e+00,7.373125615567881486e-01,1.000000000000000000e+01,4.198373169983832476e+00,4.384889959452360131e+01
2.012142857142857455e+00,7.586839401526370708e-01,1.000000000000000000e+01,3.040668600029670543e+00,9.912999913250645534e+01
2.012142857142857455e+00,7.800553187484859929e-01,1.000000000000000000e+01,5.198233679163874967e+02,1.198529502135473592e+02
2.012142857142857455e+00,8.014266973443349151e-01,1.000000000000000000e+01,9.715931890940484594e-01,6.567572700887573944e+01
2.012142857142857455e+00,8.227980759401839483e-01,4.509340706129069787e+00,5.879832022180087742e-02,1.199032065132040259e+02
2.012142857142857455e+00,8.441694545360328705e-01,1.000000000000000000e+01,4.572410473263104791e+00,1.858458982526617547e+02
2.012142857142857455e+00,8.655408331318817927e-01,1.000000000000000000e+01,7.092885623416250951e+00,2.350547331220986524e-01
2.012142857142857455e+00,8.869122117277307149e-01,3.075868331483946339e+00,5.309426015525393200e-02,1.208699360705049486e+02
2.012142857142857455e+00,9.082835903235796371e-01,1.000000000000000000e+01,9.177835344909236470e-01,1.235976168129962787e+02
2.012142857142857455e+00,9.296549689194286703e-01,1.000000000000000000e+01,1.691077787851126857e+01,1.017301559659758112e+02
2.012142857142857455e+00,9.510263475152775925e-01,1.000000000000000000e+01,2.498367804103321532e+01,2.294508462032702312e+02
2.012142857142857455e+00,9.723977261111265147e-01,1.000000000000000000e+01,9.652988680580522063e-01,3.145743076795499604e+01
2.012142857142857455e+00,9.937691047069754369e-01,1.000000000000000000e+01,6.902616953668756494e-01,1.517600283384758875e+01
2.012142857142857455e+00,1.015140483302824359e+00,1.000000000000000000e+01,1.661360576984425519e+00,6.558898105599327266e+01
2.012142857142857455e+00,1.036511861898673281e+00,1.000000000000000000e+01,8.970655209242231365e+00,2.695212692327889386e+02
2.012142857142857455e+00,1.057883240494522203e+00,1.000000000000000000e+01,1.285324148582668302e+00,1.731457065486042382e+02
2.012142857142857455e+00,1.079254619090371126e+00,1.000000000000000000e+01,2.593670868964690790e+00,8.109959858008784295e+01
2.012142857142857455e+00,1.100625997686220048e+00,5.068666608628622505e+00,2.492159298597430850e-02,8.717879287050166681e+01
2.012142857142857455e+00,1.121997376282068970e+00,9.933310386477955944e+00,5.769686816557956233e-01,1.378938015998934077e+02
2.012142857142857455e+00,1.143368754877918114e+00,2.314772808117597691e+01,7.101064523823650276e-01,8.817624899397095817e+01
2.012142857142857455e+00,1.164740133473766814e+00,1.000000000000000000e+01,2.409067769045996954e+00,2.061862818485006130e+02
2.012142857142857455e+00,1.186111512069615959e+00,3.830647710880120016e+00,1.056426105788964842e-01,8.683947289887420595e+01
